Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2021,biomass,Total,atlantic,117873629.10458377,118214543.20697603,0.0028921999346416924,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2022,biomass,Total,atlantic,118904437.51887377,119758562.75612748,0.007183291516081012,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2023,biomass,Total,atlantic,119638257.27779822,121071377.5244979,0.01197877902360273,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2024,biomass,Total,atlantic,120155068.67846416,122168523.83452816,0.016757138739207287,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2025,biomass,Total,atlantic,120515044.8939693,123073726.07148466,0.021231217892890623,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2026,biomass,Total,atlantic,120762781.649923,123813277.73514667,0.025260233687451002,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2027,biomass,Total,atlantic,120930938.19713701,124412904.96676151,0.028793018738913045,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2028,biomass,Total,atlantic,121043196.38085935,124896161.73758486,0.0318313252783102,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2029,biomass,Total,atlantic,121116579.57263893,125283749.23559427,0.034406269378306785,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2030,biomass,Total,atlantic,121163225.95489696,125593370.9938941,0.03656344574917695,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2031,biomass,Total,atlantic,121191721.30228908,125839878.96764356,0.03835375564771915,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2032,biomass,Total,atlantic,121208088.00657366,126036709.38977072,0.03983745196059174,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2033,biomass,Total,atlantic,121216511.83589882,126193702.41349415,0.041060334951177176,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2034,biomass,Total,atlantic,121219871.73623931,126318736.02481855,0.04206294079962228,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2035,biomass,Total,atlantic,121220123.41709962,126418196.79850516,0.042881274452425434,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2036,biomass,Total,atlantic,121218575.34540884,126497237.06909092,0.04354664050984497,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2037,biomass,Total,atlantic,121216086.13051592,126559997.75941211,0.04408582886550461,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2038,biomass,Total,atlantic,121213204.82400233,126609797.10243012,0.044521488283916534,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
2039,biomass,Total,atlantic,121210269.9925802,126649287.9226338,0.0448725832422165,RD/TN/RL/126/Rev.2 | Objective definition + RD/TN/RL/81,Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - De minimis],Other & Multiple
