Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2021,biomass,Total,atlantic,117865405.43969348,118204669.08225451,0.002878398808330741,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2022,biomass,Total,atlantic,118878623.0995101,119704765.34793656,0.00694946010381455,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2023,biomass,Total,atlantic,119587672.52153902,120933514.43553689,0.011254018793245375,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2024,biomass,Total,atlantic,120075742.57699282,121910921.31418796,0.015283509373414148,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2025,biomass,Total,atlantic,120406019.31866066,122670281.39522088,0.018805223271834353,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2026,biomass,Total,atlantic,120625408.40735614,123248909.87608656,0.021749161336480333,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2027,biomass,Total,atlantic,120768072.45683722,123682819.31616773,0.02413507808839329,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2028,biomass,Total,atlantic,120858483.25974946,124004013.53290236,0.026026557576372348,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2029,biomass,Total,atlantic,120913906.48181215,124239435.50928976,0.02750328001335258,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2030,biomass,Total,atlantic,120946346.89597826,124410891.7550224,0.02864530387200437,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2031,biomass,Total,atlantic,120964028.94390173,124535496.44336863,0.029525037572311678,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2032,biomass,Total,atlantic,120972499.4983743,124626343.62222292,0.03020392352807193,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2033,biomass,Total,atlantic,120975434.91416955,124693233.01529858,0.030731843235502754,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2034,biomass,Total,atlantic,120975222.81225729,124743353.98523203,0.031147958113890293,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2035,biomass,Total,atlantic,120973375.77355632,124781882.74961478,0.03148219144671466,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2036,biomass,Total,atlantic,120970821.69040617,124812478.33209115,0.03175688639626434,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2037,biomass,Total,atlantic,120968104.90355125,124837679.64735603,0.03198838856647397,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2038,biomass,Total,atlantic,120965523.64518501,124859214.45716178,0.032188434312885005,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2039,biomass,Total,atlantic,120963222.56980541,124878234.09822023,0.03236530447223777,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2040,biomass,Total,atlantic,120961254.00667924,124895488.12806243,0.0325247464875484,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2041,biomass,Total,atlantic,120959617.70811076,124911451.79122223,0.03267068925968076,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2042,biomass,Total,atlantic,120958286.0178879,124926417.3398591,0.032805783320907556,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2043,biomass,Total,atlantic,120957219.30761881,124940558.24330434,0.032931799842017606,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2044,biomass,Total,atlantic,120956375.03347987,124953973.44875291,0.033049919147845934,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2045,biomass,Total,atlantic,120955712.70162572,124966717.22703147,0.03316093498866085,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2046,biomass,Total,atlantic,120955196.28154834,124978818.78762692,0.03326539602906161,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2047,biomass,Total,atlantic,120954795.08574322,124990294.76641077,0.03336370152011616,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2048,biomass,Total,atlantic,120954483.77620836,125001156.84717718,0.033456164208480535,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2049,biomass,Total,atlantic,120954241.91583806,125011416.13613194,0.03354305029762352,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2050,biomass,Total,atlantic,120954053.32100205,125021085.42860603,0.033624603689885575,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2051,biomass,Total,atlantic,120953905.36559802,125030180.15489902,0.033701059729985175,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2052,biomass,Total,atlantic,120953788.31891078,125038718.53774504,0.03377265214764339,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
