Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2020,biomass,Total,atlantic,116441600.43312888,116441600.43312888,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2021,biomass,Total,atlantic,117865930.1118792,117973466.82810976,9.123647192066591e-4,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2022,biomass,Total,atlantic,118880144.32200773,119146373.2873715,0.002239473773203394,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2023,biomass,Total,atlantic,119590408.41571634,120030612.49322933,0.0036809312999648864,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2024,biomass,Total,atlantic,120079652.36662158,120688057.13085917,0.0050666765954653975,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2025,biomass,Total,atlantic,120410877.75245254,121170723.21542,0.006310438700808979,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2026,biomass,Total,atlantic,120630895.30557342,121520890.72376534,0.007377839780907312,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2027,biomass,Total,atlantic,120773847.73933369,121772044.64372578,0.0082650087173384,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2028,biomass,Total,atlantic,120864238.12634191,121950158.07286881,0.008984625753332968,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2029,biomass,Total,atlantic,120919391.64938578,122075032.3489898,0.009557116388369539,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2030,biomass,Total,atlantic,120951382.89916055,122161541.56864116,0.010005331402366346,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2031,biomass,Total,atlantic,120968504.30918011,122220712.96740907,0.010351526336379903,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2032,biomass,Total,atlantic,120976361.88391356,122260624.28546894,0.010615812722056613,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2033,biomass,Total,atlantic,120978679.07409057,122287126.03970817,0.010815517045084194,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2034,biomass,Total,atlantic,120977878.00104253,122304409.19120532,0.010965072392420054,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2035,biomass,Total,atlantic,120975494.16784057,122315442.93805017,0.011076200014116577,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2036,biomass,Total,atlantic,120972468.62966588,122322307.08605516,0.011158228576136202,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2037,biomass,Total,atlantic,120969351.2213825,122326440.98635322,0.011218459479766484,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2038,biomass,Total,atlantic,120966440.03313777,122328827.73562935,0.011262526218994016,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2039,biomass,Total,atlantic,120963875.73474649,122330128.95223057,0.011294720917177382,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2040,biomass,Total,atlantic,120961704.3042505,122330782.33719538,0.011318276646477273,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
