Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2021,biomass,Total,atlantic,117859405.37028593,118087375.40588519,0.001934254079112604,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2022,biomass,Total,atlantic,118862966.75495932,119412177.386322,0.0046205361211866,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2023,biomass,Total,atlantic,119562433.0731926,120453615.72433233,0.007453701202234488,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2024,biomass,Total,atlantic,120043604.98243351,121261435.30805479,0.010144899645420407,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2025,biomass,Total,atlantic,120370741.88628542,121884485.77983314,0.01257567968616287,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2026,biomass,Total,atlantic,120590647.5279952,122365149.23910229,0.014715085684361537,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2027,biomass,Total,atlantic,120736725.14484885,122737763.82556264,0.01657357095211192,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2028,biomass,Total,atlantic,120832453.71789916,123029001.33268279,0.018178457419326995,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2029,biomass,Total,atlantic,120894143.97502668,123259031.91534522,0.01956164180133538,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2030,biomass,Total,atlantic,120933021.2993519,123442860.96316323,0.020753964771942537,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2031,biomass,Total,atlantic,120956751.03728093,123591553.95258135,0.02178301659647193,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2032,biomass,Total,atlantic,120970531.38396475,123713247.71922639,0.02267259888737832,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2033,biomass,Total,atlantic,120977864.3193472,123813937.31047878,0.023442908395581746,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2034,biomass,Total,atlantic,120981093.2265737,123898065.96570861,0.02411098016507417,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2035,biomass,Total,atlantic,120981774.55603705,123968957.01875335,0.024691177441215954,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2036,biomass,Total,atlantic,120980933.0207387,124029125.25978959,0.025195641684531853,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2037,biomass,Total,atlantic,120979235.85713007,124080499.33353695,0.025634675689878813,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2038,biomass,Total,atlantic,120977111.26470612,124124579.8673237,0.02601705867922984,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2039,biomass,Total,atlantic,120974828.57005976,124162551.81255154,0.0263503017955978,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2040,biomass,Total,atlantic,120972552.26977947,124195364.45091107,0.02664085464564264,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2041,biomass,Total,atlantic,120970378.31727557,124223788.6735518,0.02689427280902878,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2042,biomass,Total,atlantic,120968358.3814722,124248629.09644991,0.027116766391368386,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2043,biomass,Total,atlantic,120966515.98351006,124270366.44544719,0.027312107280890063,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2044,biomass,Total,atlantic,120964857.166199,124289374.9248569,0.02748333554505173,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2045,biomass,Total,atlantic,120963377.49518263,124305994.84815812,0.027633300443422288,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2046,biomass,Total,atlantic,120962066.60765001,124320528.48709263,0.027764587474650652,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2047,biomass,Total,atlantic,120960911.1282633,124333241.1618926,0.02787950257793099,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2048,biomass,Total,atlantic,120959896.50350407,124344364.44119884,0.02798008294920068,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2049,biomass,Total,atlantic,120959008.12411876,124354099.9600018,0.028068119014329682,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2050,biomass,Total,atlantic,120958231.98286079,124362623.18427445,0.028145179915460797,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
2051,biomass,Total,atlantic,120957555.03224985,124370086.85207939,0.02821263887914802,RD/TN/RL/96 Rev.1,ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1),OFOC
