Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2021,biomass,Total,atlantic,117864828.76338959,118039677.87156598,0.0014834714478515053,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2022,biomass,Total,atlantic,118876981.48121068,119306371.83795506,0.0036120563577082994,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2023,biomass,Total,atlantic,119584780.42756614,120289922.535685,0.005896587388442583,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2024,biomass,Total,atlantic,120071705.78818803,121040903.79123041,0.008071826719544524,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2025,biomass,Total,atlantic,120401138.15396234,121606610.79516153,0.010012136593407401,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2026,biomass,Total,atlantic,120620070.52922499,122028327.90652713,0.011675149675533757,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2027,biomass,Total,atlantic,120762667.67560366,122340426.65854435,0.013064956358689532,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2028,biomass,Total,atlantic,120853348.82452989,122570532.37595302,0.014208820592273002,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2029,biomass,Total,atlantic,120909299.91028082,122740240.22296205,0.015143089191979884,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2030,biomass,Total,atlantic,120942439.2896945,122866049.83222248,0.01590517401356799,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2031,biomass,Total,atlantic,120960911.39550337,122960323.59046444,0.016529407491182292,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2032,biomass,Total,atlantic,120970196.46182728,123032165.43858427,0.017045264346641397,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2033,biomass,Total,atlantic,120973920.10968608,123088175.15714905,0.017476949127101047,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2034,biomass,Total,atlantic,120974434.81882492,123133067.40227506,0.01784370876940218,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2035,biomass,Total,atlantic,120973231.71598764,123170163.21797106,0.018160476254294164,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2036,biomass,Total,atlantic,120971228.32247539,123201770.27876371,0.018438615423018796,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2037,biomass,Total,atlantic,120968966.96992618,123229470.7855014,0.0186866423033703,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2038,biomass,Total,atlantic,120966749.7432938,123254335.41294758,0.018910863311681177,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2039,biomass,Total,atlantic,120964728.89870879,123277079.64826973,0.01911590899771462,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2040,biomass,Total,atlantic,120962966.44252782,123298176.24266881,0.01930516313230878,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2041,biomass,Total,atlantic,120961472.63002852,123317934.86310697,0.01948109742583823,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2042,biomass,Total,atlantic,120960230.25628313,123336557.64488174,0.01964552633178516,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2043,biomass,Total,atlantic,120959209.52039832,123354177.31585407,0.01979979701381788,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2044,biomass,Total,atlantic,120958376.74767151,123370882.90727594,0.019944928366863783,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2045,biomass,Total,atlantic,120957699.19590493,123386736.75659257,0.020081711018275408,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2046,biomass,Total,atlantic,120957147.43257824,123401785.49683426,0.020210778082532688,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2047,biomass,Total,atlantic,120956696.25904632,123416066.96275331,0.020332654410797527,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2048,biomass,Total,atlantic,120956324.81000304,123429614.3758125,0.02044779030525668,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2049,biomass,Total,atlantic,120956016.22266597,123442458.75474632,0.02055658420084786,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2050,biomass,Total,atlantic,120955757.11552376,123454630.1992136,0.020659397644902405,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2051,biomass,Total,atlantic,120955537.01612023,123466158.48168886,0.02075656499490413,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2052,biomass,Total,atlantic,120955347.813643,123477073.23421267,0.020848399563572158,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2053,biomass,Total,atlantic,120955183.27279231,123487403.9143342,0.02093519742623119,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2054,biomass,Total,atlantic,120955038.62208588,123497179.66529286,0.021017239729464156,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2055,biomass,Total,atlantic,120954910.21667704,123506429.13941768,0.021094794069706477,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2056,biomass,Total,atlantic,120954795.26907972,123515180.3237456,0.021168115319198117,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2057,biomass,Total,atlantic,120954691.6383733,123523460.38786046,0.021237446143612098,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
2058,biomass,Total,atlantic,120954597.66786182,123531295.5623182,0.021303017364680356,RD/TN/RL/121,Canada - Overfishing and overcapacity (RD/TN/RL/121),OFOC
