description,affected,flag_iso3,A1_subs,A2_subs,A3_subs,B1_subs,B2_subs,B3_subs,B4_subs,B5_subs,B6_subs,B7_subs,C1_subs,C2_subs,C3_subs
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,BMU,0.25650326871955226,0.13636868179226114,12.972446658659397,0.02905206313258608,0.24777133929644118,0.14844040051937044,0.41155560690849,0,0.17258495337905946,3.30278016423311,0.13795036053360699,0.9560623823991954,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,BOL,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,BRA,23741775.96551278,40019671.537172094,70222882.48464866,26829845.97700944,0,19205.47423477895,116450239.84255241,88490996.55989714,52021.00321439314,5938709.123754853,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,BRA,972498.0544872233,1639264.5928279017,2876432.5253513427,1098989.94299056,0,786.6844652210342,4769973.057447592,3624721.3401028677,2130.856785606866,243258.2582451464,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CAN,48466824.324750595,427542.27151058806,19391072.756472908,681279.8476631143,1858461.566706795,12777885.523760378,354833.25400719873,7034598.157055736,3210.4291442942226,4075010.1763480837,43362471.71198839,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,CAN,204069396.90524936,1800165.2617894115,81646045.06052709,2868526.452336885,7825046.026293205,53801242.99223962,1494024.1939928012,29619151.313944265,13517.500855705777,17157816.313651916,182577537.80801156,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CHL,8879125.430203889,2316283.6443883968,29624676.451348405,0,0,0,77620391.19224228,0,19676142.34474981,0,2648817.9816755797,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,CHL,800402.2969161124,208799.70261160334,2670494.888651601,0,0,0,6997033.647757726,0,1773691.525250195,0,238775.76832442055,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CHN,405112511.1892657,129632.33108898376,3319550.917239836,13774197.220420174,1502923917.0909336,26234807.126780976,5851624.516765819,1003669549.5124046,260170429.47637185,3243274128.018797,51857773.69127742,837138788.2608309,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,CHN,23752875.81073427,7600.704931016226,194634.523760164,807619.579579824,88120618.76549898,1538219.873219029,343097.05723418127,58847943.487595364,15254517.52362815,190162202.9812028,3040565.8287225803,49083780.73916905,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CIV,2151621.825091679,505879.04812223493,176413.22151337838,0,0,7238704.187636111,0,487704.53637270886,603846.0173393494,0,2488.4799244340643,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,CIV,182724.70060832062,42961.35897776503,14981.746656621635,0,0,614740.9549638892,0,41417.90362729095,51281.12266065063,0,211.33209556593707,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CMR,5131498.144000001,153609.17709999997,371797.027,655684.3985000001,0,0,0,1288360.776,538959.66,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,COD,2842892.8949999996,0,243883.5546,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,COG,408629.1227,380466.2344000001,214911.68748,0,0,0,0,452956.4412,265119.0399999999,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,COL,6595143.380000001,1626771.0612999997,5196927.512,0,151844.77600000045,0,4424219.207199999,0,139765.54999999996,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,COM,0,59043.57451,0,0,4405053.869,0,0,0,1622522.9799999997,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CRI,0,654590.9734,4403587.134,0,2417657.052,0,0,433.2264065,52601.06,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CUW,978050.1453325906,58608.85967097582,1169087.0464975755,532586.4714300071,48716.480778831086,0,113555.90670356645,1857790.3186138687,517269.2179450629,4295698.610191824,352291.7451923844,388796.6743310181,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,CUW,21715.396391431597,1301.2774711793909,25956.939684467656,11824.880753822314,1081.6395212007585,0,2521.252656036185,41248.041701527945,11484.795705380862,95376.29388799488,7821.843214061763,8632.352787900623,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CYM,353.39107411136456,187.87859965405815,17872.46954567398,40.02576593595346,341.36087296304436,204.5101134302342,567.0106221568767,0,237.7746777050587,4550.3241951593845,190.05771866526442,1317.1914491387056,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,CYP,508775.0035474086,124690.94220044064,685012.6550774687,83553.48442405602,0,0,186657.1619058135,0,25558851.80238421,1320220.9773837563,55623.024882384234,60885.008905235656,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,CYP,6093.080652591452,1493.2965695593746,8203.699722531475,1000.6350859439938,0,0,2235.4029461865357,0,306092.3676157922,15810.94361624385,666.1403850157656,729.1578147643437,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,DEU,73196779.528,53376.36023999999,42851542.702,66868.28543,12513693.4724,15142811.6428,1828017.7262499996,16949207.717499997,5787534.169999999,15569847.317999998,136961.79090000002,1232884.4710000001,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,DJI,1453744.8572999998,0,0,0,263227.5183999999,0,2413571.4437,8181.264560000002,6775.11,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,DNK,4518155.012801219,25542387.77615253,33745362.64872474,16586509.75882016,1229764.192972171,674139.9564922763,626451.1155321456,1198251.6938013511,3075170.0609510005,25515193.17670352,801231.6595819523,14436228.83634491,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,DNK,5.842776593338191,33.03084223839963,43.63874512030877,21.44930191846732,1.5903034361737054,0.8717826518273981,0.8101125136989306,1.5495521799571326,3.976740860318372,32.99567479313144,1.0361347880236857,18.668606920764994,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,DZA,317683.48999999993,4133443.0584,312950.655,36877410.007,0,31776201.77,55303477.09,0,0,48263446.502,1911084.319,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ECU,37660044.94,10550198.079300001,6281625.948,9619420.083,170907.92870000002,0,0,0,162267.81,0,114520.60399999999,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,EGY,0,1353948.1429,3458434.6059999997,0,23313447.7283,19973336.61,0,0,4416742.68,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ESP,21748490.090241197,30498552.15070314,70928867.01874393,3999083.372667704,11610643.921145996,6658515.167906429,14091903.66430468,389637308.11788857,78588313.82657878,74161218.61752032,1351462.4312459715,3886580.8687433396,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,ESP,3320927.4193588034,4657034.932896861,10830619.428256074,610647.7079322968,1772909.5488540062,1016734.7480935727,2151790.265695323,59496416.29211144,12000193.353421235,11324189.556979697,206364.1487540289,593468.922256661,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,EST,880083.7460345656,99557.20385840599,20026989.85311479,136143.30447488648,0,0,385736.65502891014,0,136163.915343289,14670309.719186906,306030.9716157943,114262.90391762962,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,EST,988384.7052654349,111808.470541594,22491462.377885215,152896.76746511355,0,0,433204.4669710899,0,152919.91465671104,16475602.251813095,343690.39656220586,128323.81818237042,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,FIN,3001759.7356,274690.00839999993,63208486.385999985,1017672.0137,307206.1418999999,248448.43403999996,563673.0749999998,3693260.6495999997,164441.84,5013350.2913999995,777831.6451849999,18009.25329,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,FJI,13292325.350000001,0,12832039.738000002,1723498.34357,2683119.6810000003,0,4032921.305,6250635.984000001,216026.71,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,FLK,361556.2764775937,192219.5887136055,18285418.092808783,40950.572765192694,349248.1140730944,209235.37839709103,580111.565595684,0,243268.52999294896,4655460.743893257,194449.05689605596,1347625.5362596917,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,FLK,58508.29530964985,31105.64300064649,2959010.0109927733,6626.764242035444,56516.545622167374,33859.19732261098,93875.67302961479,0,39366.56039009166,753362.8641710745,31466.423303157328,218077.45563281237,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,FRA,15565901.028156454,4800619.275541611,61379402.51929424,2884253.1820308105,5309322.112978076,30347929.38274545,7890877.014150084,2517081.825637888,14105679.472712845,72547143.83464925,16797100.036381867,592045.90447988,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,FRA,71.73634800187128,22.123929373045144,282.8704982324117,13.292246277128726,24.468315586851336,139.86017381190305,36.365559468938685,11.600116014262644,65.00683318151765,334.3376748477615,77.41039927290633,2.7284775201915434,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,FRO,3773578.5825014426,21333089.985834103,28184242.769267365,13853109.910350183,1027103.2771073106,563044.0067284232,523214.1229901283,1000783.9295826728,2568392.5953571307,21310376.962985232,669191.4335949244,12057187.899612604,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,FRO,43900.770885361824,248183.27623751073,327887.6952844136,161163.25417049567,11949.035817879409,6550.298449429781,6086.928583887882,11642.843798746891,29879.970009181627,247919.03920351178,7785.1882933953375,140269.99356980994,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,FSM,1812599.8591115016,917503.8468106744,0,406438.2947424049,1572503.0072031056,3981080.07890458,551653.9259749957,0,1649414.1171887722,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,FSM,1391.5082884983128,704.3552393256604,0,312.01715759505987,1207.18919689436,3056.221095419641,423.49722500426424,0,1266.232811228039,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GBR,3932087.725292443,2090474.8016132694,198862176.40873823,445355.96527996653,3798230.9028272494,2275529.195917879,6308975.157620675,0,2645655.083226001,50630237.220561534,2114721.2745539392,14656036.070074327,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,GBR,11823.8023788727,6286.0654845766685,597979.3022838947,1339.1870399663528,11421.294417081339,6842.524734843513,18971.1117066637,0,7955.494651228239,152245.31117164777,6358.97471866906,44070.75483986075,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GEO,9774056.775700003,2296071.4498099997,479714.66628,0,1354500.82574229,0,954467.67052,0,55214.75,0,0,0,979839.3202000002
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GHA,3053527.992754255,1110884.8156327307,358839.55887845973,0,16699397.619403748,26326178.802574497,47319.32622211988,1758577.1503353538,1963871.3674937682,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,GHA,138772.83224574517,50486.07136726949,16308.081021540293,0,758932.8507685361,1196438.4814255023,2150.508177880133,79921.56366464624,89251.51250623167,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GIB,86.97169096406365,46.23806514910589,4398.523369611642,9.850584241085512,84.01098535162504,50.33118176231816,139.54475994498094,0,58.517793185482084,1119.8624376205685,46.77435958068744,324.1688204578075,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GIN,1334303.9460000002,29830.000798,982593.07364,0,9151982.283,1041456.8476799999,0,2154352.98,705379.22,0,4926.615260000003,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GMB,716198.6637000002,716329.5050999998,204832.86996000004,0,0,3966681.6862999997,0,0,16465.679999999997,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GNB,2452812.9175,51171.10693999999,2496243.448,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GNQ,175989.1871,0,1298073.9344,0,0,0,502585.82259999996,0,15258.23,0,217144.36539999998,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GRC,4647094.909000001,7467732.419999998,16372496.4,0,0,1633924.8370000003,225469.23,38226129.65,3851613.15,78936007.15,7324612.23618,1529920.0507,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GRD,14344.884500000002,0,45771.85389999997,0,0,0,39748.15960000002,0,104324.85,613427.1752999999,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GRL,445582.29203538195,2519000.710933619,3327981.4419783563,1635768.3643572407,121279.84679920273,66483.95774721882,61780.864781324446,118172.07126504915,303274.5269418266,2516318.7684329436,79017.79339494,1423706.7818657525,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GTM,0,36440.23990000002,239106.65800000002,0,2672893.5488000005,0,0,462320.46320000006,128126.93,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GUF,164018.13671395017,50584.198577591924,646755.7011714152,30391.41980102923,55944.40813992333,319776.59510237625,83146.29153549999,26522.5296146297,148631.75989707455,764430.361863053,176991.29945524715,6238.396731821957,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,GUY,629368.3191000002,277106.32488,0,0,4357676.346,0,795177.2325,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,HKG,1219931.6478000002,0,0,0,40838721.464,0,0,0,71892110.84,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,HRV,7928557.245999999,0,23143094.066000003,0,2023253.682,0,0,0,50112.97,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,IDN,209713356.92999995,50296714.465,32182468.197000004,45006416.96,0,10058799.190000001,77339306.27999999,88357724.16000001,1019127.28,141322801.1,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,IND,30032397.54,26710263.24,2378403.7460000007,4777476.506,83589.52229000002,10530705.02,2762127.639,36769004.9,15971345.57,85928350.84400001,502044.8730000007,0,0.189999999172822
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,IOT,1854.110330805107,985.7284976190733,93770.1397947338,210.00017135931358,1790.9923805658352,1072.9878082478922,2974.891923518132,0,1247.5144921115782,23873.843220213166,997.1615172019565,6910.8091641460205,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,IRL,52532416.271000005,674664.1541,43617856.577300005,5472653.886299999,453491.46960000007,23756673.409700003,15206425.283599999,353844.8361,2518249.25,15606986.243999999,444278.73007,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,IRN,28311136.689999994,15813395.210000003,2325831.86,6839700.572999999,0,0,21784141.57,0,3609634.32,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ISL,30822378.541,20569572.26,1477713.5872799999,0,0,0,8645022.577,63313521.351,13355709.04,0,13220257.971579999,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ISR,760857.39044,180555.48254199998,424847.71466999996,108106.9553,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ITA,610464.4550000003,4962452.5428,49616976.426,9992652.825,745126.5225,0,10133871.45,3455597.7900000033,26327033.950000003,87490958.25999999,9102190.640999999,48416448.580000006,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,JAM,0,0,0.23000000001118798,0,0,0,83681.21699999999,0,0,6597561.643000002,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,JOR,79844.0972,0,0,0,41618.6691829,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,JPN,244893173.04689464,107905614.49442469,16253956.751714047,110227813.45737657,13322796.983679648,237755982.61794624,12420797.272132767,0,84712310.96090172,474551697.4670713,0,80322459.90177122,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,JPN,81117403.5731053,35742210.24557532,5383893.528285953,36511405.84262344,4412988.268320352,78753310.0820538,4114213.6078672335,0,28059756.139098268,157188545.03292868,0,26605679.998228777,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,KAZ,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,KEN,7614342.818000001,243909.7959,1043847.0889999999,711467.0494,38135798.14000001,962582.584,3204817.9190000007,437274.92431900004,315437.3400000001,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,KHM,45374504.78616,3584232.70664,814461.0691800001,0,6110621.1959999995,0,0,0,1495908.1899999997,0,0,0,930672.2240999999
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,KIR,51140523.09289819,0,5186906.766883155,531347.4582885029,4805116.026419643,0,8861955.323589602,0,1081288.649481083,627351.4563106779,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,KIR,98972.37710180893,0,10038.233116844553,1028.3180114972329,9299.35258035702,0,17150.563410398383,0,2092.620518917,1214.114779322072,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,KNA,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,KNA,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,KOR,973691884.2345659,376109520.47670096,0,42259350.668743774,104928091.75451006,175781187.64642513,367258937.99316865,0,0,422908677.7553374,3626774.5861835782,30794178.83481084,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,KOR,80460938.96543421,31079775.50329906,0,3492097.541256231,8670723.175489938,14525662.21357487,30348408.436831366,0,0,34947019.544662565,299698.1831164219,2544674.1251891623,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LBN,685438.6207999999,0,289104.74149999995,0,361216.41508752,0,0,0,4074.6199999999994,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LBR,47470.29653,0,186886.43893000003,0,0,0,0,0,1019.04,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LBY,0,2456433.1604,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LKA,2552492.4239999996,1889334.72,609864.4479,3398178.42,9028911.676,17887801.28,559610.4478000001,25194391.826,1512494.77,0,5366.918000000015,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LTU,295251.95668500004,294866.6146,7306175.9917,1732740.79428,497066.26305000007,559976.0242460001,555556.1827,6048792.088130001,7697219.2700000005,190025.863,1169390.3946713,406.2504586,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,LVA,1456576.3198399998,754535.8657,7912045.4423,1110104.65291,1109994.3215,1272506.27238,2931099.99,0,13676453.32,9019281.740999999,767854.867854,86718.13769,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MAR,51496449.410000004,19782403.8617,2656561.9098,9728352.217,165989449.2,1643404.0530000003,13351220.26,7531986.700000001,289710.22,7701701.312100001,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MDG,37785308,548155.7884000001,2637239.0409999997,0,16402485.860000001,22974.10736,19943.754220000003,0,35073.78,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MEX,7053751.851000002,4789925.576,20770030.560000002,5291435.045000001,8160765.381000001,0,0,111142864.38000001,323782.6400000001,20280695.888,14522813.999,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MHL,20402368.99,4381362.2251,2479499.7802,0,1467278.8266,1217256.091,1586948.334,0,1928764.83,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MLT,991271.3311999999,229131.88444,7488763.399,1996407.67741,0,0,4505160.09311,0,4145226.03,3584515.4725909997,1325450.0949799998,1453403.5027299998,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MNE,195294.29229150488,0,19840.581920428132,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,MNE,648.2137284951489,0,65.8541395718691,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MNG,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MOZ,6751589.095,255273.10940000004,342302.42849999986,0,5650695.597999999,2623158.0649999995,338901.97022,2391873.0829999996,0,1179118.776,1979.006312000001,0,0.3243000000103475
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MRT,3090217.037,511872.2042,783663.31522,0,0,14174868.9326,2947579.637000001,1508514.1130000004,122240.29,1621495.023,331106.1425000001,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MUS,7235209.666,153097.97827,658733.2917999999,926603.6612,406323.16217,0,135595.414716,1609345.4769999997,6051.47,0,221419.27219,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,MYS,45873302.08523189,5063134.256020637,6392535.051728126,20801378.800900012,32443991.426502015,3501654.1901107472,0,170232655.53964528,3849376.4940698706,63605105.36472715,21471134.36608492,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,MYS,46.90476810703198,5.176979362248091,6.536271874657781,21.26909999088228,33.17349798580382,3.5803892528381343,0,174.06035470252002,3.9359301293711155,65.03527284808891,21.953915080387375,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NAM,12877659.339999998,3409343.886,592718.1887533,0,294376.1161,0,45984143.95999999,0,13027.169999999998,4133740.4749999996,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NCL,312228.3170980929,96293.1265411331,1231177.528266439,57853.73525640074,106496.93231816517,608733.3397177976,158279.00011053198,50488.8358852807,282938.49198473647,1455185.4459817624,336924.2979896398,11875.541034611366,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NGA,690897.0087,66824.44510000003,0,0,962104.6765000001,0,0,3542023.6929999986,1588003.99,0,3445399.386,0,0.44800000039432103
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NIC,1277583.1950000005,124972.87740000003,563664.6706999999,0,6099590.712,0,0,1299419.061,6772.180000000001,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NIU,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NLD,17719273.391941663,1061813.0498276402,21180276.997785013,9648835.836437317,882593.4393372406,0,2057285.2688100992,33657471.16087529,9371334.111798132,77824903.40256423,6382447.542774372,7043805.063805103,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NOR,71153187.95188421,83034295.1014236,69082045.64095908,44716263.88272153,81845300.19316159,0,4080912.8947732314,178173560.8424319,49217550.31278232,52003385.26482793,167986.91473260277,40663033.1058973,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,NOR,62099.92811578588,72469.32857639881,60292.310040922006,39026.73727846631,71431.61683840842,0,3561.6731267694436,155503.43756812124,42955.29721768313,45386.67317207415,146.6129013972175,35489.22410270128,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NRU,12155804.999999998,975742.957188,0,4706.758547999999,0,46102.89664,78500.58059,0,382.52,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,NZL,38378530.859,0,27563436.00699999,0,0,0,0,0,785595.8799999999,28166225.58,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,OMN,37823530.489999995,9400376.099,547888.0340000001,0,19511978.68908,2216839.8909999984,8855609.503,0,191570.48,15717039.44,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PAK,19340520.54,4440868.199,500991.18990000006,3076097.5629999996,17549534.9,0,77756610.46,0,467245.44,0,0,0,0.012999999684514103
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PAN,1486583.823391537,636428.9993267441,4700826.570467065,2403503.5959738726,673322.8737238154,0,6242293.297587034,8055247.549933432,822532.3178915047,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,PAN,13606.708608463017,5825.237573255846,43026.68733293445,21999.27952612732,6162.927376184614,0,57135.73941296531,73729.71806656875,7528.64210849524,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PER,14210296.660999998,17686700.973,2779541.8345,28949474.979999997,2651035.7320000003,0,21542847.68,134400037.2,63405.52,0,2699781.99,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PHL,564433.5758999999,8821393.786999999,19906205.186999995,6206291.875,2984547.163,0,33119.4109693,27367791.54,8652193.27,86620873.61,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PLW,20965574.91,0,2104455.49799,0,0,0,251173.95220000003,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PNG,1371457.4759999998,2543110.61,2288981.2682,1618814.7630000003,3947720.413,1079495.921,11036631.22,3180825.179,5799581.92,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,POL,962302.6736399999,2029858.4612,10840018.299999997,3974095.7629999993,5474992.562,904061.7168,4661049.848,17979537.8777,12753918.679999998,9016050.7355,3466361.694,211692.00040000002,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PRK,7906722.863,0,0,0,0,0,0,0,975586.68,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PRT,2209070.3663868844,5142454.989654515,13074533.786462333,111099.47315172153,0,358718.06992656447,2032621.1557529045,0,2558270.3466560342,60364770.39265805,453179.24842066003,222198.9462741088,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,PRT,803203.0253131156,1869761.8093454845,4753811.943537662,40395.01606827846,0,130427.46097343553,739047.2872470955,0,930169.7733439658,21948221.72234196,164772.90577933996,80790.0321258912,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,PYF,99111.30607299184,30566.534214592764,390815.33016708534,18364.635583842744,33805.55022337798,193231.53297031196,50242.84334836157,16026.77973991384,89813.77390609922,461922.64516594197,106950.60439053003,3769.6785262880644,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,QAT,14190580.251999997,0,116364.94829999997,0,0,0,1273543.5129999993,0,0,0,509474.8740000001,0,0
