Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2021,biomass,Total,atlantic,117873629.10458377,118087616.56501928,0.0018153972356755776,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2022,biomass,Total,atlantic,118904437.51887377,119444094.195589,0.004538574740993833,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2023,biomass,Total,atlantic,119638257.27779822,120548411.3836908,0.007607550683216822,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2024,biomass,Total,atlantic,120155068.67846416,121439018.15201584,0.010685770377174298,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2025,biomass,Total,atlantic,120515044.8939693,122152005.5921416,0.013583040188986532,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2026,biomass,Total,atlantic,120762781.649923,122719488.43545862,0.016202895948586874,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2027,biomass,Total,atlantic,120930938.19713701,123169069.34694377,0.01850751497650863,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2028,biomass,Total,atlantic,121043196.38085935,123523911.13712019,0.020494458428339385,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2029,biomass,Total,atlantic,121116579.57263893,123803118.78491002,0.02218143231711608,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2030,biomass,Total,atlantic,121163225.95489696,124022250.90505415,0.0235964743231702,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2031,biomass,Total,atlantic,121191721.30228908,124193857.0508793,0.02477178899953054,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2032,biomass,Total,atlantic,121208088.00657366,124327985.67877954,0.02574001226747075,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2033,biomass,Total,atlantic,121216511.83589882,124432637.05441546,0.026532071990906587,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2034,biomass,Total,atlantic,121219871.73623931,124514152.50806662,0.02717607867953607,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2035,biomass,Total,atlantic,121220123.41709962,124577540.81931143,0.02769686507131698,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2036,biomass,Total,atlantic,121218575.34540884,124626747.16475159,0.02811592043241937,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2037,biomass,Total,atlantic,121216086.13051592,124664871.95182624,0.028451552359122913,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2038,biomass,Total,atlantic,121213204.82400233,124694347.21040976,0.028719167944300638,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2039,biomass,Total,atlantic,121210269.9925802,124717077.76571646,0.028931605988097582,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2040,biomass,Total,atlantic,121207479.17413479,124734553.60880335,0.029099478503313514,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2041,biomass,Total,atlantic,121204937.1709694,124747938.96191248,0.029231497277585273,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2042,biomass,Total,atlantic,121202689.3062346,124758142.63661826,0.029334772608884414,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2043,biomass,Total,atlantic,121200744.0618768,124765873.46653655,0.02941507853152813,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2044,biomass,Total,atlantic,121199088.26989491,124771683.88754404,0.029477083273872558,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2045,biomass,Total,atlantic,121197697.12267542,124776004.14019242,0.029524546278260257,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2046,biomass,Total,atlantic,121196540.61238112,124779169.07377177,0.029560484509610397,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
2047,biomass,Total,atlantic,121195587.53665192,124781439.1271646,0.02958731141452032,TN/RL/GEN/197/Rev.2,CAP - Tiers,OFOC
