Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/81,CAP - De minimis,OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/81,CAP - De minimis,OFOC
2021,biomass,Total,atlantic,117873629.10458377,117891192.24177292,1.4899971539492437e-4,RD/TN/RL/81,CAP - De minimis,OFOC
2022,biomass,Total,atlantic,118904437.51887377,118949047.14070246,3.7517205210788924e-4,RD/TN/RL/81,CAP - De minimis,OFOC
2023,biomass,Total,atlantic,119638257.27779822,119714036.66672698,6.334043194293405e-4,RD/TN/RL/81,CAP - De minimis,OFOC
2024,biomass,Total,atlantic,120155068.67846416,120262627.54216,8.951670943127112e-4,RD/TN/RL/81,CAP - De minimis,OFOC
2025,biomass,Total,atlantic,120515044.8939693,120652862.36052749,0.001143570636176104,RD/TN/RL/81,CAP - De minimis,OFOC
2026,biomass,Total,atlantic,120762781.649923,120928179.24505538,0.0013696073647247442,RD/TN/RL/81,CAP - De minimis,OFOC
2027,biomass,Total,atlantic,120930938.19713701,121120724.88949797,0.0015693807985808351,RD/TN/RL/81,CAP - De minimis,OFOC
2028,biomass,Total,atlantic,121043196.38085935,121254076.1239331,0.0017421858425667618,RD/TN/RL/81,CAP - De minimis,OFOC
2029,biomass,Total,atlantic,121116579.57263893,121345393.63727127,0.0018892051397068346,RD/TN/RL/81,CAP - De minimis,OFOC
2030,biomass,Total,atlantic,121163225.95489696,121407084.22857794,0.002012642629470441,RD/TN/RL/81,CAP - De minimis,OFOC
2031,biomass,Total,atlantic,121191721.30228908,121448061.46793938,0.002115162346864459,RD/TN/RL/81,CAP - De minimis,OFOC
2032,biomass,Total,atlantic,121208088.00657366,121474689.69267005,0.002199537097573275,RD/TN/RL/81,CAP - De minimis,OFOC
2033,biomass,Total,atlantic,121216511.83589882,121491484.11733402,0.0022684391529716685,RD/TN/RL/81,CAP - De minimis,OFOC
2034,biomass,Total,atlantic,121219871.73623931,121501626.14987236,0.002324325290874042,RD/TN/RL/81,CAP - De minimis,OFOC
2035,biomass,Total,atlantic,121220123.41709962,121507340.32585445,0.0023693830748427536,RD/TN/RL/81,CAP - De minimis,OFOC
2036,biomass,Total,atlantic,121218575.34540884,121510168.52604857,0.002405515654748808,RD/TN/RL/81,CAP - De minimis,OFOC
2037,biomass,Total,atlantic,121216086.13051592,121511168.47476195,0.0024343497110466713,RD/TN/RL/81,CAP - De minimis,OFOC
2038,biomass,Total,atlantic,121213204.82400233,121511056.73581514,0.002457256305080651,RD/TN/RL/81,CAP - De minimis,OFOC
2039,biomass,Total,atlantic,121210269.9925802,121510311.22400562,0.002475377964621201,RD/TN/RL/81,CAP - De minimis,OFOC
2040,biomass,Total,atlantic,121207479.17413479,121509244.31814162,0.00248965778401593,RD/TN/RL/81,CAP - De minimis,OFOC
2041,biomass,Total,atlantic,121204937.1709694,121508054.71745074,0.002500867980763599,RD/TN/RL/81,CAP - De minimis,OFOC
2042,biomass,Total,atlantic,121202689.3062346,121506863.99447459,0.0025096364608829277,RD/TN/RL/81,CAP - De minimis,OFOC
2043,biomass,Total,atlantic,121200744.0618768,121505742.17977613,0.0025164706723550916,RD/TN/RL/81,CAP - De minimis,OFOC
2044,biomass,Total,atlantic,121199088.26989491,121504725.52353442,0.0025217784886210457,RD/TN/RL/81,CAP - De minimis,OFOC
2045,biomass,Total,atlantic,121197697.12267542,121503828.70688437,0.0025258861469874814,RD/TN/RL/81,CAP - De minimis,OFOC
2046,biomass,Total,atlantic,121196540.61238112,121503053.1390094,0.002529053429079255,RD/TN/RL/81,CAP - De minimis,OFOC
2047,biomass,Total,atlantic,121195587.53665192,121502392.51260138,0.0025314863534670147,RD/TN/RL/81,CAP - De minimis,OFOC
2048,biomass,Total,atlantic,121194807.86859423,121501836.45427942,0.0025333476828321723,RD/TN/RL/81,CAP - De minimis,OFOC
2049,biomass,Total,atlantic,121194174.04665166,121501372.86375944,0.002534765548957252,RD/TN/RL/81,CAP - De minimis,OFOC
2050,biomass,Total,atlantic,121193661.56766857,121500989.36078566,0.0025358404816038533,RD/TN/RL/81,CAP - De minimis,OFOC
2051,biomass,Total,atlantic,121193249.14470516,121500674.13353013,0.002536651100573243,RD/TN/RL/81,CAP - De minimis,OFOC
2052,biomass,Total,atlantic,121192918.60567842,121500416.39273337,0.002537258699540333,RD/TN/RL/81,CAP - De minimis,OFOC
2053,biomass,Total,atlantic,121192654.64933646,121500206.57235053,0.0025377109190648332,RD/TN/RL/81,CAP - De minimis,OFOC
2054,biomass,Total,atlantic,121192444.53393683,121500036.37262213,0.0025380446765323784,RD/TN/RL/81,CAP - De minimis,OFOC
2055,biomass,Total,atlantic,121192277.74589486,121499898.71003139,0.0025382884937728304,RD/TN/RL/81,CAP - De minimis,OFOC
2056,biomass,Total,atlantic,121192145.67671797,121499787.61671013,0.0025384643392056074,RD/TN/RL/81,CAP - De minimis,OFOC
2057,biomass,Total,atlantic,121192041.32397932,121499698.11674719,0.002538589080659324,RD/TN/RL/81,CAP - De minimis,OFOC
2058,biomass,Total,atlantic,121191959.02393392,121499626.09654422,0.002538675627394911,RD/TN/RL/81,CAP - De minimis,OFOC
2059,biomass,Total,atlantic,121191894.21825045,121499568.17942324,0.0025387338250420404,RD/TN/RL/81,CAP - De minimis,OFOC
2060,biomass,Total,atlantic,121191843.25424072,121499521.61009708,0.0025387711548449676,RD/TN/RL/81,CAP - De minimis,OFOC
2061,biomass,Total,atlantic,121191803.21623218,121499484.15164264,0.002538793278465261,RD/TN/RL/81,CAP - De minimis,OFOC
2062,biomass,Total,atlantic,121191771.78487301,121499453.9957523,0.002538804461291823,RD/TN/RL/81,CAP - De minimis,OFOC
2063,biomass,Total,atlantic,121191747.1208599,121499429.68592268,0.002538807900474742,RD/TN/RL/81,CAP - De minimis,OFOC
2064,biomass,Total,atlantic,121191727.7696166,121499410.05261753,0.002538805978456136,RD/TN/RL/81,CAP - De minimis,OFOC
2065,biomass,Total,atlantic,121191712.58368033,121499394.15914303,0.002538800458408006,RD/TN/RL/81,CAP - De minimis,OFOC
2066,biomass,Total,atlantic,121191700.65987846,121499381.2568748,0.0025387926344876965,RD/TN/RL/81,CAP - De minimis,OFOC
2067,biomass,Total,atlantic,121191691.28873849,121499370.74850196,0.0025387834470469006,RD/TN/RL/81,CAP - De minimis,OFOC
2068,biomass,Total,atlantic,121191683.91393381,121499362.15804628,0.002538773570725895,RD/TN/RL/81,CAP - De minimis,OFOC
2069,biomass,Total,atlantic,121191678.09990585,121499355.10654178,0.002538763481617086,RD/TN/RL/81,CAP - De minimis,OFOC
2070,biomass,Total,atlantic,121191673.50610736,121499349.29239975,0.002538753508316592,RD/TN/RL/81,CAP - De minimis,OFOC
2071,biomass,Total,atlantic,121191669.86657995,121499344.4756216,0.0025387438706007226,RD/TN/RL/81,CAP - De minimis,OFOC
2072,biomass,Total,atlantic,121191666.97380829,121499340.46515073,0.002538734708624266,RD/TN/RL/81,CAP - De minimis,OFOC
