Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2020,biomass,Total,atlantic,116441600.43312888,116441600.43312888,0,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2021,biomass,Total,atlantic,117868083.3105391,118078643.1545245,0.0017864025448743467,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2022,biomass,Total,atlantic,118889203.06619662,119409801.051518,0.004378849987172575,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2023,biomass,Total,atlantic,119612230.76074712,120478193.87138525,0.007239753870741351,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2024,biomass,Total,atlantic,120119671.03721611,121331036.916673,0.0100846586491365,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2025,biomass,Total,atlantic,120473132.3021904,122012027.20998922,0.01277376024339368,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2026,biomass,Total,atlantic,120717660.4069462,122558364.08804809,0.01524800658741041,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2027,biomass,Total,atlantic,120885692.69448026,123000187.17837267,0.017491685217343844,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2028,biomass,Total,atlantic,121000327.3614231,123361165.12458186,0.01951100310751248,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2029,biomass,Total,atlantic,121077876.17380548,123659521.58413701,0.021322189419854202,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2030,biomass,Total,atlantic,121129786.1636989,123909124.54855628,0.022945127477574295,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2031,biomass,Total,atlantic,121164051.32056773,124120467.15281074,0.024400107127658877,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2032,biomass,Total,atlantic,121186232.23508781,124301480.31864053,0.025706287142498854,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2033,biomass,Total,atlantic,121200183.83094658,124458173.92213473,0.026881065590894513,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2034,biomass,Total,atlantic,121208570.32569635,124595127.35853575,0.027939914015481532,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2035,biomass,Total,atlantic,121213227.36611411,124715857.56975159,0.028896435477772472,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2036,biomass,Total,atlantic,121215415.52398077,124823091.76421534,0.029762520093996134,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2037,biomass,Total,atlantic,121215997.13261671,124918968.07847653,0.030548533472925802,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2038,biomass,Total,atlantic,121215559.3204554,125005182.74020529,0.03126350644252959,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2039,biomass,Total,atlantic,121214499.43227671,125083097.96640128,0.031915311718017515,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2040,biomass,Total,atlantic,121213084.23402336,125153821.24003237,0.03251082200334677,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2041,biomass,Total,atlantic,121211490.88520066,125218263.79462025,0.0330560484006784,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2042,biomass,Total,atlantic,121209835.25339551,125277184.00678276,0.033556260058304976,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2043,biomass,Total,atlantic,121208191.45324977,125331219.8203919,0.0340160868478298,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2044,biomass,Total,atlantic,121206605.30852048,125380913.17577419,0.0344396071206547,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2045,biomass,Total,atlantic,121205103.61030339,125426728.5857766,0.03483042256245668,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2046,biomass,Total,atlantic,121203700.46999025,125469067.4026557,0.03519172200292306,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2047,biomass,Total,atlantic,121202401.66639596,125508278.89122468,0.035526335828562614,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2048,biomass,Total,atlantic,121201207.6095457,125544668.91687082,0.03583678242974073,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2049,biomass,Total,atlantic,121200115.35163866,125578506.83727378,0.036125307908594494,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2050,biomass,Total,atlantic,121199119.94273528,125610031.02894668,0.03639392009030664,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2051,biomass,Total,atlantic,121198215.33667259,125639453.36624897,0.03664441771885176,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2052,biomass,Total,atlantic,121197394.98903464,125666962.8885696,0.03687841557930631,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2053,biomass,Total,atlantic,121196652.24497235,125692728.8319324,0.037097366170413835,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2054,biomass,Total,atlantic,121195980.58423224,125716903.15792255,0.03730257845100919,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2055,biomass,Total,atlantic,121195373.76972865,125739622.68103099,0.03749523409974725,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2056,biomass,Total,atlantic,121194825.93147552,125761010.87202877,0.03767640165707242,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2057,biomass,Total,atlantic,121194331.6076765,125781179.39751674,0.03784704885941797,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2058,biomass,Total,atlantic,121193885.75786391,125800229.44270357,0.038008053426414494,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2059,biomass,Total,atlantic,121193483.75821781,125818252.85457253,0.03816021252084133,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2060,biomass,Total,atlantic,121193121.38592333,125835333.135058,0.03830425106679257,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2061,biomass,Total,atlantic,121192794.79717284,125851546.30805568,0.03844082908294741,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2062,biomass,Total,atlantic,121192500.50187926,125866961.67959559,0.03857054816394225,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2063,biomass,Total,atlantic,121192235.33711058,125881642.5069879,0.03869395722286315,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2064,biomass,Total,atlantic,121191996.4405383,125895646.58997384,0.038811557591126374,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2065,biomass,Total,atlantic,121191781.22470452,125909026.79470271,0.03892380755797156,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2066,biomass,Total,atlantic,121191587.35258469,125921831.51957922,0.03903112641996139,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2067,biomass,Total,atlantic,121191412.71470389,125934105.11058918,0.039133898100932596,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2068,biomass,Total,atlantic,121191255.40791976,125945888.23253812,0.03923247439441611,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2069,biomass,Total,atlantic,121191113.71589218,125957218.20167631,0.03932717787343128,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2070,biomass,Total,atlantic,121190986.09120053,125968129.28438717,0.039418304506505714,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2071,biomass,Total,atlantic,121190871.13903403,125978652.96595429,0.03950612601362986,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2072,biomass,Total,atlantic,121190767.60236084,125988818.19286877,0.039590891991465996,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2073,biomass,Total,atlantic,121190674.34847173,125998651.59167299,0.039672831833383444,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2074,biomass,Total,atlantic,121190590.35679191,126008177.66694319,0.039752156466669825,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2075,biomass,Total,atlantic,121190514.7078552,126017418.98067904,0.039829059926510695,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2076,biomass,Total,atlantic,121190446.57334036,126026396.31508379,0.039903720783938834,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2077,biomass,Total,atlantic,121190385.20707335,126035128.82047457,0.03997630344291086,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2078,biomass,Total,atlantic,121190329.93690686,126043634.14985289,0.04004695931987903,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2079,biomass,Total,atlantic,121190280.15739508,126051928.58148444,0.040115827917678905,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2080,biomass,Total,atlantic,121190235.32318783,126060027.13068196,0.04018303780422131,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2019,price,Total,atlantic,1350.1688088039182,1350.1688088039182,0,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2020,price,Total,atlantic,1329.7724870730854,1339.4765206774962,0.007297514197913679,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2021,price,Total,atlantic,1315.059313344553,1329.6205310428718,0.011072669917287389,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
2022,price,Total,atlantic,1304.5495965070513,1321.3418982882456,0.012872106837605785,TN/RL/GEN/200/Rev.1,S&DT,Other & Multiple
