Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2074,biomass,Total,atlantic,121190624.08658895,125312841.04502341,0.034014322390890556,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2075,biomass,Total,atlantic,121190530.28340696,125319747.42564711,0.03407211052368431,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2076,biomass,Total,atlantic,121190444.83917435,125326376.86655521,0.03412754225689536,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2077,biomass,Total,atlantic,121190367.00927356,125332748.0665156,0.03418077822080577,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2078,biomass,Total,atlantic,121190296.11535609,125338878.38497266,0.034231967431350346,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2079,biomass,Total,atlantic,121190231.53946064,125344783.94503292,0.03428124818970678,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2080,biomass,Total,atlantic,121190172.71864887,125350479.72765794,0.03432874890497525,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2019,price,Total,atlantic,1350.1688088039182,1350.1688088039182,0,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2020,price,Total,atlantic,1329.7750818127115,1337.93130930377,0.006133539124481171,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2021,price,Total,atlantic,1315.0554054840409,1327.3348968306354,0.009337622806907347,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2022,price,Total,atlantic,1304.5343103849125,1318.7205196383543,0.010874539014045599,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2023,price,Total,atlantic,1297.0722695471754,1311.9791557963724,0.01149271833126243,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2024,price,Total,atlantic,1291.813134678489,1306.8361137356057,0.011629374755394302,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2025,price,Total,atlantic,1288.1258397506035,1302.9818318129758,0.011533028531784246,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2026,price,Total,atlantic,1285.5518248912924,1300.1297618089343,0.01133982826314652,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2027,price,Total,atlantic,1283.7615662597007,1298.0379843792414,0.011120770783889202,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2028,price,Total,atlantic,1282.5203515938692,1296.512987572786,0.010910264278868705,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2029,price,Total,atlantic,1281.6621868904826,1295.40535145791,0.010722922707714792,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2030,price,Total,atlantic,1281.0703533955498,1294.602484589382,0.010563144450236043,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2031,price,Total,atlantic,1280.66316625171,1294.0209984810713,0.01043040245192455,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2032,price,Total,atlantic,1280.3836796936216,1293.5998801823007,0.010322062595988052,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2033,price,Total,atlantic,1280.19232135974,1293.2948585979198,0.010234819424836988,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2034,price,Total,atlantic,1280.061665075683,1293.0739805757426,0.010165381758612473,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2035,price,Total,atlantic,1279.9727453114688,1292.9142490176919,0.010110765056230877,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2036,price,Total,atlantic,1279.912472205044,1292.7991254124279,0.010068386305496876,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2037,price,Total,atlantic,1279.871826193201,1292.7167040856807,0.010036065822844878,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2038,price,Total,atlantic,1279.8446014936367,1292.6583926088863,0.01001198981524424,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2039,price,Total,atlantic,1279.8265340700798,1292.6179655619078,0.00999466033193494,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2040,price,Total,atlantic,1279.8146978553461,1292.5908895601342,0.00998284495888179,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2041,price,Total,atlantic,1279.8070875273393,1292.5738432657988,0.00997553136162549,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2042,price,Total,atlantic,1279.802330669131,1292.5643765032344,0.009971888258267936,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2043,price,Total,atlantic,1279.7994894640658,1292.560668112522,0.009971232801319686,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2044,price,Total,atlantic,1279.7979242355655,1292.5613536734904,0.009973003703337523,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2045,price,Total,atlantic,1279.7971996392346,1292.5654025996841,0.009976739255288912,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2046,price,Total,atlantic,1279.7970202328615,1292.572030113606,0.009982059403779478,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2047,price,Total,atlantic,1279.7971862591369,1292.5806338940056,0.009988651148886241,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2048,price,Total,atlantic,1279.7975633223148,1292.5907482124521,0.00999625663993815,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2049,price,Total,atlantic,1279.7980616077652,1292.6020105073035,0.010004663457180953,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2050,price,Total,atlantic,1279.7986216513996,1292.6141368391313,0.010013696663616616,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2051,price,Total,atlantic,1279.7992046019144,1292.6269037203367,0.010023212291659755,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2052,price,Total,atlantic,1279.7997855630977,1292.640134546456,0.010033091994705048,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2053,price,Total,atlantic,1279.8003490465767,1292.653689371743,0.010043238646357425,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2054,price,Total,atlantic,1279.800885869861,1292.6674571332503,0.010053572712323934,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2055,price,Total,atlantic,1279.8013910436391,1292.6813496819873,0.01006402925366799,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2056,price,Total,atlantic,1279.8018623357827,1292.695297159241,0.01007455544714257,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2057,price,Total,atlantic,1279.8022992979381,1292.7092443832134,0.010085108529931287,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2058,price,Total,atlantic,1279.8027026080774,1292.7231480015187,0.010095654093487217,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2059,price,Total,atlantic,1279.8030736286364,1292.7369742296564,0.010106164665121813,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2060,price,Total,atlantic,1279.803414111558,1292.7506970420022,0.010116618527254317,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2061,price,Total,atlantic,1279.803726003262,1292.7642967154293,0.010126998733346592,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2062,price,Total,atlantic,1279.8040113174404,1292.7777586501193,0.010137292286905368,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2063,price,Total,atlantic,1279.8042720537337,1292.7910724100675,0.010147489455941218,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2064,price,Total,atlantic,1279.804510147322,1292.8042309390457,0.010157583200130596,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2065,price,Total,atlantic,1279.8047274392252,1292.8172299176956,0.01016756869191074,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2066,price,Total,atlantic,1279.8049256603624,1292.8300672348641,0.01017744291598263,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2067,price,Total,atlantic,1279.8051064246445,1292.8427425519462,0.010187204334357318,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2068,price,Total,atlantic,1279.8052712279127,1292.8552569433382,0.010196852606259871,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2069,price,Total,atlantic,1279.8054214505476,1292.8676125994475,0.01020638835401643,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2070,price,Total,atlantic,1279.8055583623097,1292.879812581314,0.010215812967506172,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2071,price,Total,atlantic,1279.8056831284391,1292.891860617957,0.010225128441006162,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2072,price,Total,atlantic,1279.8057968163653,1292.903760939179,0.010234337237255883,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2073,price,Total,atlantic,1279.8059004026277,1292.9155181378699,0.01024344217440933,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2074,price,Total,atlantic,1279.8059947797233,1292.9271370568881,0.010252446332245233,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2075,price,Total,atlantic,1279.8060807627255,1292.9386226964505,0.01026135297458374,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2076,price,Total,atlantic,1279.806159095577,1292.9499801386453,0.010270165485339516,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2077,price,Total,atlantic,1279.8062304570014,1292.961214486252,0.010278887316053332,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2078,price,Total,atlantic,1279.8062954660147,1292.972330813512,0.010287521943078944,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2079,price,Total,atlantic,1279.8063546870349,1292.9833341268816,0.010296072832884964,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2080,price,Total,atlantic,1279.8064086345942,1292.9942293341137,0.010304543414178882,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2019,catches_fleet,affected_managed,atlantic,4968851.434502718,4968851.434502718,0,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2020,catches_fleet,affected_managed,atlantic,5054164.312028879,5052014.959670898,-4.252636490005443e-4,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2021,catches_fleet,affected_managed,atlantic,5116083.468164787,5119548.749572989,6.773308977003359e-4,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2022,catches_fleet,affected_managed,atlantic,5160401.375248315,5173221.048781453,0.0024842396164428226,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2023,catches_fleet,affected_managed,atlantic,5191769.4660132555,5215320.583946324,0.004536241080664404,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2024,catches_fleet,affected_managed,atlantic,5213769.889885455,5248114.779952127,0.006587342900057626,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2025,catches_fleet,affected_managed,atlantic,5229081.073483561,5273608.84723358,0.008515410857907258,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2026,catches_fleet,affected_managed,atlantic,5239663.276986063,5293465.822697312,0.010268321238802247,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2027,catches_fleet,affected_managed,atlantic,5246928.63917409,5309009.55479325,0.011831858195222587,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2028,catches_fleet,affected_managed,atlantic,5251882.4582177,5321265.350586366,0.013211052021947185,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2029,catches_fleet,affected_managed,atlantic,5255233.991467558,5331012.847500058,0.014419692092785066,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2030,catches_fleet,affected_managed,atlantic,5257480.169317362,5338837.984269666,0.01547467842619885,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
2031,catches_fleet,affected_managed,atlantic,5258967.25676014,5345178.285950127,0.016393148118419472,RD/TN/RL/126/Rev.2 | Objective Definition,Chair's text - Consolidated text (Dec 2020) [Objective Definition],Other & Multiple
