Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2021,biomass,Total,atlantic,117873629.10458377,118221628.61021227,0.002952310099146372,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2022,biomass,Total,atlantic,118904437.51887377,119776136.21816076,0.007331086353683244,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2023,biomass,Total,atlantic,119638257.27779822,121100684.01423813,0.012223738206451644,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2024,biomass,Total,atlantic,120155068.67846416,122209573.65065138,0.01709877905929288,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2025,biomass,Total,atlantic,120515044.8939693,123125863.25084978,0.021663837566318112,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2026,biomass,Total,atlantic,120762781.649923,123875528.27047507,0.02577571150667564,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2027,biomass,Total,atlantic,120930938.19713701,124484185.24875303,0.029382448400620566,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2028,biomass,Total,atlantic,121043196.38085935,124975398.13674991,0.03248593785905975,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2029,biomass,Total,atlantic,121116579.57263893,125369941.86801882,0.035117919531644004,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2030,biomass,Total,atlantic,121163225.95489696,125685623.20354922,0.037324833611938724,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2031,biomass,Total,atlantic,121191721.30228908,125937406.44378214,0.0391584927625202,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2032,biomass,Total,atlantic,121208088.00657366,126137688.55162998,0.04067055776664804,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2033,biomass,Total,atlantic,121216511.83589882,126296631.21006447,0.04190946676508104,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2034,biomass,Total,atlantic,121219871.73623931,126422497.4654584,0.04291891795216054,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2035,biomass,Total,atlantic,121220123.41709962,126521965.54767203,0.043737310119125954,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2036,biomass,Total,atlantic,121218575.34540884,126600407.48608664,0.04439775113131316,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2037,biomass,Total,atlantic,121216086.13051592,126662128.83620766,0.04492838268864638,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2038,biomass,Total,atlantic,121213204.82400233,126710570.57489723,0.045352861999457095,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2039,biomass,Total,atlantic,121210269.9925802,126748476.56550917,0.04569090204376232,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2040,biomass,Total,atlantic,121207479.17413479,126778204.9995505,0.04596024819072788,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2041,biomass,Total,atlantic,121204937.1709694,126802172.7452108,0.046179930495290344,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2042,biomass,Total,atlantic,121202689.3062346,126821460.10393897,0.046358466382769796,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2043,biomass,Total,atlantic,121200744.0618768,126836954.79131848,0.04650310336844309,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2044,biomass,Total,atlantic,121199088.26989491,126849383.25052735,0.04661994624951264,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2045,biomass,Total,atlantic,121197697.12267542,126859337.85622615,0.046714094970138384,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2046,biomass,Total,atlantic,121196540.61238112,126867300.19360319,0.046789780901079304,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2047,biomass,Total,atlantic,121195587.53665192,126873660.74869627,0.046850494539062176,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2048,biomass,Total,atlantic,121194807.86859423,126878735.41135761,0.0468991010648426,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2049,biomass,Total,atlantic,121194174.04665166,126882779.20522739,0.046937942383154456,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2050,biomass,Total,atlantic,121193661.56766857,126885997.64194223,0.04696892560751076,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2051,biomass,Total,atlantic,121193249.14470516,126888556.06373349,0.0469935987294813,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2052,biomass,Total,atlantic,121192918.60567842,126890587.29847795,0.04701321461972418,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2053,biomass,Total,atlantic,121192654.64933646,126892197.90958181,0.04702878467953882,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
2054,biomass,Total,atlantic,121192444.53393683,126893473.28294836,0.04704112348699349,RD/TN/RL/126/Rev.2 | Objective Definition + TN/RL/GEN/199,Chair's text - Consolidated text (Dec 2020) [Objective Definition + CAP - Optional criteria],Other & Multiple
