Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2021,biomass,Total,atlantic,117867874.83091874,118119017.27999456,0.0021307116076885366,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2022,biomass,Total,atlantic,118889120.01636322,119507773.27213988,0.005203615399722959,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2023,biomass,Total,atlantic,119612865.55692248,120640078.79872845,0.00858781567537257,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2024,biomass,Total,atlantic,120121533.5949265,121557520.75467058,0.011954452434702514,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2025,biomass,Total,atlantic,120476480.49566993,122300665.58451618,0.015141420809614494,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2026,biomass,Total,atlantic,120722483.27353445,122904896.65743458,0.018077936476465592,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2027,biomass,Total,atlantic,120891774.8496916,123399335.96301216,0.02074219785786325,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2028,biomass,Total,atlantic,121007336.3847881,123807181.98108026,0.023137816928628287,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2029,biomass,Total,atlantic,121085440.4660701,124146581.49688034,0.025280834913162107,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2030,biomass,Total,atlantic,121137550.90210277,124431601.07060383,0.027192642941602382,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2031,biomass,Total,atlantic,121171711.74255855,124673110.74313155,0.028896175107372152,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2032,biomass,Total,atlantic,121193548.57959852,124879518.69999747,0.030413913641434892,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2033,biomass,Total,atlantic,121206983.53192098,125057353.67782058,0.031766900171107414,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2034,biomass,Total,atlantic,121214742.48787367,125211714.51898383,0.032974306169977714,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2035,biomass,Total,atlantic,121218713.35582435,125346612.02959524,0.034053312062914676,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2036,biomass,Total,atlantic,121220198.28092311,125465226.90844907,0.035019152647220275,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2037,biomass,Total,atlantic,121220090.79636459,125570103.70795831,0.03588524709902443,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2038,biomass,Total,atlantic,121219000.02441153,125663296.64821318,0.0366633664929313,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2039,biomass,Total,atlantic,121217337.62144184,125746479.43345165,0.03736381198335,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2040,biomass,Total,atlantic,121215378.55733393,125821028.23389286,0.03799558877243031,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2041,biomass,Total,atlantic,121213303.54337409,125888084.67314684,0.03856656813333994,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
