Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2020,biomass,Total,atlantic,116441600.43312888,116441600.43312888,0,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2021,biomass,Total,atlantic,117866730.10346283,118168692.28783661,0.002561894981804621,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2022,biomass,Total,atlantic,118887124.79546434,119624147.27460094,0.006199346484361435,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2023,biomass,Total,atlantic,119610985.39808638,120829403.85533156,0.010186509652019506,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2024,biomass,Total,atlantic,120120627.56538996,121820923.82554561,0.014154906568649579,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2025,biomass,Total,atlantic,120476994.22384277,122635875.49549375,0.017919448319235504,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2026,biomass,Total,atlantic,120724457.05099,123307185.68329439,0.021393582505105212,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2027,biomass,Total,atlantic,120894973.90018101,123862378.32276943,0.024545308434728734,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2028,biomass,Total,atlantic,121011391.35830688,124323846.02623762,0.027373081416135227,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2029,biomass,Total,atlantic,121089954.18179445,124709569.19028884,0.029891951260136752,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2030,biomass,Total,atlantic,121142164.05059633,125033896.90311994,0.032125337061819255,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2031,biomass,Total,atlantic,121176134.93942872,125308254.1837006,0.034100107635363815,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2032,biomass,Total,atlantic,121197571.48034179,125541738.93127432,0.03584368397709318,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2033,biomass,Total,atlantic,121210470.4058357,125741608.90642214,0.037382401746444194,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2034,biomass,Total,atlantic,121217621.08397877,125913671.57668674,0.03874065874840569,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
2035,biomass,Total,atlantic,121220961.47272627,126062592.66814874,0.03994054441245954,RD/TN/RL/125,Comprehensive text proposal,Other & Multiple
