Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2055,effort_total,Total,atlantic,11323413614.669241,10517278323.54197,-0.07119189659229092,Absolute,All subsidies
2056,effort_total,Total,atlantic,11322927781.86987,10515659928.3037,-0.07129497503806012,Absolute,All subsidies
2057,effort_total,Total,atlantic,11322442968.17694,10514043423.45549,-0.0713979789514995,Absolute,All subsidies
2058,effort_total,Total,atlantic,11321959151.643852,10512429018.892815,-0.07150088795661312,Absolute,All subsidies
2059,effort_total,Total,atlantic,11321476312.683157,10510816892.75022,-0.0716036846735948,Absolute,All subsidies
2060,effort_total,Total,atlantic,11320994433.851048,10509207196.645933,-0.07170635423843856,Absolute,All subsidies
2061,effort_total,Total,atlantic,11320513499.614473,10507600059.893509,-0.07180888391225793,Absolute,All subsidies
2062,effort_total,Total,atlantic,11320033496.1256,10505995592.919443,-0.07191126276126043,Absolute,All subsidies
2063,effort_total,Total,atlantic,11319554411.015024,10504393890.06591,-0.07201348139250814,Absolute,All subsidies
2064,effort_total,Total,atlantic,11319076233.207668,10502795031.91246,-0.07211553173397837,Absolute,All subsidies
2065,effort_total,Total,atlantic,11318598952.761524,10501199087.21701,-0.072217406850084,Absolute,All subsidies
2066,effort_total,Total,atlantic,11318122560.72742,10499606114.551714,-0.07231910078583743,Absolute,All subsidies
2067,effort_total,Total,atlantic,11317647049.027418,10498016163.691147,-0.0724206084343924,Absolute,All subsidies
2068,effort_total,Total,atlantic,11317172410.349358,10496429276.797068,-0.07252192542385717,Absolute,All subsidies
2069,effort_total,Total,atlantic,11316698638.055172,10494845489.434217,-0.07262304802014184,Absolute,All subsidies
2070,effort_total,Total,atlantic,11316225726.101007,10493264831.444454,-0.07272397304327222,Absolute,All subsidies
2071,effort_total,Total,atlantic,11315753668.967403,10491687327.701134,-0.07282469779509333,Absolute,All subsidies
2072,effort_total,Total,atlantic,11315282461.59811,10490112998.76162,-0.07292521999666883,Absolute,All subsidies
2073,effort_total,Total,atlantic,11314812099.34634,10488541861.4326,-0.0730255377339827,Absolute,All subsidies
2074,effort_total,Total,atlantic,11314342577.927486,10486973929.260534,-0.073125649410777,Absolute,All subsidies
2075,effort_total,Total,atlantic,11313873893.37742,10485409212.95754,-0.07322555370754326,Absolute,All subsidies
2076,effort_total,Total,atlantic,11313406042.01573,10483847720.771517,-0.07332524954583962,Absolute,All subsidies
2077,effort_total,Total,atlantic,11312939020.413221,10482289458.807966,-0.07342473605721905,Absolute,All subsidies
2078,effort_total,Total,atlantic,11312472825.363228,10480734431.309956,-0.0735240125561642,Absolute,All subsidies
2079,effort_total,Total,atlantic,11312007453.856234,10479182640.901733,-0.07362307851650084,Absolute,All subsidies
2080,effort_total,Total,atlantic,11311542903.05745,10477634088.800787,-0.0737219335508387,Absolute,All subsidies
2081,effort_total,Total,atlantic,11311079170.286959,10476088775.002445,-0.0738205773926459,Absolute,All subsidies
2082,effort_total,Total,atlantic,11310616253.002188,10474546698.440632,-0.07391900988061877,Absolute,All subsidies
2083,effort_total,Total,atlantic,11310154148.782381,10473007857.12785,-0.07401723094504917,Absolute,All subsidies
2084,effort_total,Total,atlantic,11309692855.314875,10471472248.277094,-0.07411524059593427,Absolute,All subsidies
2085,effort_total,Total,atlantic,11309232370.382957,10469939868.408047,-0.07421303891260396,Absolute,All subsidies
2086,effort_total,Total,atlantic,11308772691.855133,10468410713.43957,-0.0743106260346725,Absolute,All subsidies
2087,effort_total,Total,atlantic,11308313817.675621,10466884778.770285,-0.07440800215414332,Absolute,All subsidies
2088,effort_total,Total,atlantic,11307855745.855959,10465362059.34876,-0.07450516750852175,Absolute,All subsidies
2089,effort_total,Total,atlantic,11307398474.46757,10463842549.734655,-0.07460212237480508,Absolute,All subsidies
2090,effort_total,Total,atlantic,11306942001.635191,10462326244.151995,-0.074698867064238,Absolute,All subsidies
2091,effort_total,Total,atlantic,11306486325.531067,10460813136.535566,-0.07479540191773762,Absolute,All subsidies
2092,effort_total,Total,atlantic,11306031444.3698,10459303220.571358,-0.0748917273018994,Absolute,All subsidies
2093,effort_total,Total,atlantic,11305577356.403812,10457796489.731762,-0.07498784360551408,Absolute,All subsidies
2094,effort_total,Total,atlantic,11305124059.919312,10456292937.306263,-0.07508375123652619,Absolute,All subsidies
2095,effort_total,Total,atlantic,11304671553.232748,10454792556.428158,-0.07517945061938168,Absolute,All subsidies
2096,effort_total,Total,atlantic,11304219834.687656,10453295340.097828,-0.0752749421927126,Absolute,All subsidies
2097,effort_total,Total,atlantic,11303768902.651876,10451801281.203016,-0.07537022640731691,Absolute,All subsidies
2098,effort_total,Total,atlantic,11303318755.515093,10450310372.536486,-0.0754653037243959,Absolute,All subsidies
2099,effort_total,Total,atlantic,11302869391.686653,10448822606.811388,-0.07556017461401643,Absolute,All subsidies
2100,effort_total,Total,atlantic,11302420809.593641,10447337976.674654,-0.07565483955376903,Absolute,All subsidies
2019,revenue_fleet,affected_managed,atlantic,20247227420.40853,20247227420.40853,0,Absolute,All subsidies
2020,revenue_fleet,affected_managed,atlantic,20487990445.836075,21222303683.234825,0.03584115481408721,Absolute,All subsidies
2021,revenue_fleet,affected_managed,atlantic,20650461553.008312,21832173646.07046,0.057224488180507516,Absolute,All subsidies
2022,revenue_fleet,affected_managed,atlantic,20766422382.914806,22264005833.144905,0.07211562119925906,Absolute,All subsidies
2023,revenue_fleet,affected_managed,atlantic,20849268015.85794,22577339617.380493,0.08288404179025288,Absolute,All subsidies
2024,revenue_fleet,affected_managed,atlantic,20907141956.36965,22801455272.887314,0.0906060388584358,Absolute,All subsidies
2025,revenue_fleet,affected_managed,atlantic,20946330836.62708,22957811607.034534,0.0960302205716215,Absolute,All subsidies
2026,revenue_fleet,affected_managed,atlantic,20971939940.429874,23063913356.462105,0.0997510684264028,Absolute,All subsidies
2027,revenue_fleet,affected_managed,atlantic,20988004763.077335,23133782030.422188,0.10223826855231907,Absolute,All subsidies
2028,revenue_fleet,affected_managed,atlantic,20997579710.2549,23178212809.18743,0.10385164047585642,Absolute,All subsidies
2029,revenue_fleet,affected_managed,atlantic,21002880631.804432,23205213305.625317,0.10485860070479648,Absolute,All subsidies
2030,revenue_fleet,affected_managed,atlantic,21005454533.222973,23220536633.251,0.10545270974853575,Absolute,All subsidies
2031,revenue_fleet,affected_managed,atlantic,21006344398.31901,23228204004.798496,0.10577088351732843,Absolute,All subsidies
2032,revenue_fleet,affected_managed,atlantic,21006230676.23266,23230958769.86849,0.10590801024350274,Absolute,All subsidies
2033,revenue_fleet,affected_managed,atlantic,21005543170.465553,23230631697.149807,0.10592863553334804,Absolute,All subsidies
2034,revenue_fleet,affected_managed,atlantic,21004544399.418324,23228419410.387993,0.10587589850467097,Absolute,All subsidies
2035,revenue_fleet,affected_managed,atlantic,21003388865.44639,23225088187.740013,0.10577813592494312,Absolute,All subsidies
2036,revenue_fleet,affected_managed,atlantic,21002163576.443855,23221118424.62507,0.10565363135586686,Absolute,All subsidies
2037,revenue_fleet,affected_managed,atlantic,21000914800.27013,23216804364.6559,0.1055139542948513,Absolute,All subsidies
2038,revenue_fleet,affected_managed,atlantic,20999665156.012558,23212321403.437874,0.10536626327071673,Absolute,All subsidies
2039,revenue_fleet,affected_managed,atlantic,20998424175.594936,23207770592.07327,0.10521486745877379,Absolute,All subsidies
2040,revenue_fleet,affected_managed,atlantic,20997194601.446533,23203207505.0669,0.10506226881701564,Absolute,All subsidies
2041,revenue_fleet,affected_managed,atlantic,20995975989.70463,23198660613.756046,0.10490984677880656,Absolute,All subsidies
2042,revenue_fleet,affected_managed,atlantic,20994766667.108047,23194142751.146904,0.10475830090955769,Absolute,All subsidies
2043,revenue_fleet,affected_managed,atlantic,20993564718.56027,23189658111.67847,0.10460793212391657,Absolute,All subsidies
2044,revenue_fleet,affected_managed,atlantic,20992368428.52333,23185206417.743675,0.10445881781689917,Absolute,All subsidies
2045,revenue_fleet,affected_managed,atlantic,20991176431.826485,23180785322.85119,0.10431091835828954,Absolute,All subsidies
2046,revenue_fleet,affected_managed,atlantic,20989987722.4061,23176391740.571476,0.10416413992617359,Absolute,All subsidies
2047,revenue_fleet,affected_managed,atlantic,20988801602.293934,23172022535.286613,0.10401837009856095,Absolute,All subsidies
2048,revenue_fleet,affected_managed,atlantic,20987617613.656647,23167674845.41189,0.10387349683447052,Absolute,All subsidies
2049,revenue_fleet,affected_managed,atlantic,20986435474.044754,23163346203.5784,0.10372941761481926,Absolute,All subsidies
2050,revenue_fleet,affected_managed,atlantic,20985255022.68005,23159034551.270752,0.10358604297357193,Absolute,All subsidies
2051,revenue_fleet,affected_managed,atlantic,20984076179.365025,23154738203.93276,0.10344329700357663,Absolute,All subsidies
2052,revenue_fleet,affected_managed,atlantic,20982898914.78697,23150455797.409702,0.10330111637221032,Absolute,All subsidies
2053,revenue_fleet,affected_managed,atlantic,20981723230.012283,23146186231.73197,0.10315944872552879,Absolute,All subsidies
2054,revenue_fleet,affected_managed,atlantic,20980549142.890854,23141928619.73086,0.1030182509580489,Absolute,All subsidies
2055,revenue_fleet,affected_managed,atlantic,20979376679.397366,23137682243.30159,0.10287748758635769,Absolute,All subsidies
2056,revenue_fleet,affected_managed,atlantic,20978205868.356396,23133446517.715324,0.10273712932762767,Absolute,All subsidies
2057,revenue_fleet,affected_managed,atlantic,20977036738.402122,23129220963.260136,0.10259715190935738,Absolute,All subsidies
2058,revenue_fleet,affected_managed,atlantic,20975869316.361176,23125005183.075043,0.10245753509903599,Absolute,All subsidies
2059,revenue_fleet,affected_managed,atlantic,20974703626.50708,23120798845.988197,0.10231826192618802,Absolute,All subsidies
2060,revenue_fleet,affected_managed,atlantic,20973539690.324764,23116601673.28316,0.10217931806460909,Absolute,All subsidies
2061,revenue_fleet,affected_managed,atlantic,20972377526.5557,23112413428.49118,0.10204069134392227,Absolute,All subsidies
2062,revenue_fleet,affected_managed,atlantic,20971217151.38343,23108233909.487007,0.10190237136343809,Absolute,All subsidies
2063,revenue_fleet,affected_managed,atlantic,20970058578.677284,23104062942.32711,0.10176434918592542,Absolute,All subsidies
2064,revenue_fleet,affected_managed,atlantic,20968901820.248497,23099900376.403374,0.10162661709337065,Absolute,All subsidies
2065,revenue_fleet,affected_managed,atlantic,20967746886.09521,23095746080.591988,0.10148916839071355,Absolute,All subsidies
2066,revenue_fleet,affected_managed,atlantic,20966593784.625847,23091599940.159286,0.10135199724676502,Absolute,All subsidies
2067,revenue_fleet,affected_managed,atlantic,20965442522.857403,23087461854.248047,0.10121509856408371,Absolute,All subsidies
2068,revenue_fleet,affected_managed,atlantic,20964293106.589115,23083331733.81351,0.10107846787156291,Absolute,All subsidies
2069,revenue_fleet,affected_managed,atlantic,20963145540.553482,23079209499.91219,0.10094210123500567,Absolute,All subsidies
2070,revenue_fleet,affected_managed,atlantic,20961999828.547443,23075095082.270657,0.10080599518207513,Absolute,All subsidies
2071,revenue_fleet,affected_managed,atlantic,20960855973.546207,23070988418.079666,0.10067014663888564,Absolute,All subsidies
2072,revenue_fleet,affected_managed,atlantic,20959713977.8024,23066889450.971653,0.10053455287609746,Absolute,All subsidies
2073,revenue_fleet,affected_managed,atlantic,20958573842.932507,23062798130.14924,0.10039921146286883,Absolute,All subsidies
2074,revenue_fleet,affected_managed,atlantic,20957435569.99259,23058714409.639328,0.10026412022735275,Absolute,All subsidies
2075,revenue_fleet,affected_managed,atlantic,20956299159.544632,23054638247.65252,0.10012927722270037,Absolute,All subsidies
2076,revenue_fleet,affected_managed,atlantic,20955164611.71482,23050569606.03142,0.09999468069772074,Absolute,All subsidies
2077,revenue_fleet,affected_managed,atlantic,20954031926.244987,23046508449.77461,0.0998603290715038,Absolute,All subsidies
2078,revenue_fleet,affected_managed,atlantic,20952901102.537827,23042454746.625076,0.09972622091144037,Absolute,All subsidies
2079,revenue_fleet,affected_managed,atlantic,20951772139.696926,23038408466.714024,0.09959235491415006,Absolute,All subsidies
2080,revenue_fleet,affected_managed,atlantic,20950645036.562016,23034369582.25214,0.09945872988892289,Absolute,All subsidies
2081,revenue_fleet,affected_managed,atlantic,20949519791.74018,23030338067.261883,0.09932534474332491,Absolute,All subsidies
2082,revenue_fleet,affected_managed,atlantic,20948396403.633453,23026313897.34509,0.09919219847067746,Absolute,All subsidies
2083,revenue_fleet,affected_managed,atlantic,20947274870.46317,23022297049.481213,0.09905929013916465,Absolute,All subsidies
2084,revenue_fleet,affected_managed,atlantic,20946155190.29154,23018287501.85197,0.09892661888234543,Absolute,All subsidies
2085,revenue_fleet,affected_managed,atlantic,20945037361.040718,23014285233.68897,0.09879418389089155,Absolute,All subsidies
2086,revenue_fleet,affected_managed,atlantic,20943921380.509655,23010290225.141174,0.09866198440538816,Absolute,All subsidies
2087,revenue_fleet,affected_managed,atlantic,20942807246.389015,23006302457.159714,0.09853001971006008,Absolute,All subsidies
2088,revenue_fleet,affected_managed,atlantic,20941694956.274357,23002321911.3976,0.09839828912730177,Absolute,All subsidies
2089,revenue_fleet,affected_managed,atlantic,20940584507.67778,22998348570.12248,0.09826679201290811,Absolute,All subsidies
2090,revenue_fleet,affected_managed,atlantic,20939475898.03826,22994382416.14075,0.09813552775191502,Absolute,All subsidies
2091,revenue_fleet,affected_managed,atlantic,20938369124.730743,22990423432.73144,0.09800449575497139,Absolute,All subsidies
2092,revenue_fleet,affected_managed,atlantic,20937264185.074226,22986471603.58869,0.09787369545517347,Absolute,All subsidies
2093,revenue_fleet,affected_managed,atlantic,20936161076.338863,22982526912.771656,0.09774312630530466,Absolute,All subsidies
2094,revenue_fleet,affected_managed,atlantic,20935059795.75227,22978589344.660873,0.09761278777542524,Absolute,All subsidies
2095,revenue_fleet,affected_managed,atlantic,20933960340.505096,22974658883.92027,0.09748267935076896,Absolute,All subsidies
2096,revenue_fleet,affected_managed,atlantic,20932862707.755966,22970735515.464073,0.09735280052990755,Absolute,All subsidies
2097,revenue_fleet,affected_managed,atlantic,20931766894.635815,22966819224.428,0.09722315082314956,Absolute,All subsidies
2098,revenue_fleet,affected_managed,atlantic,20930672898.251724,22962909996.14412,0.09709372975114153,Absolute,All subsidies
2099,revenue_fleet,affected_managed,atlantic,20929580715.690346,22959007816.118973,0.09696453684364637,Absolute,All subsidies
2100,revenue_fleet,affected_managed,atlantic,20928490344.020916,22955112670.014538,0.09683557163847749,Absolute,All subsidies
2019,revenue_fleet,affected_oa,atlantic,13288977303.77153,13288977303.77153,0,Absolute,All subsidies
2020,revenue_fleet,affected_oa,atlantic,13017866527.360657,12093546609.513662,-0.07100394798980922,Absolute,All subsidies
2021,revenue_fleet,affected_oa,atlantic,12842772321.427914,11356949822.476166,-0.1156932834877624,Absolute,All subsidies
2022,revenue_fleet,affected_oa,atlantic,12733075385.852251,10895954362.852978,-0.14427944289409475,Absolute,All subsidies
2023,revenue_fleet,affected_oa,atlantic,12666608972.435642,10605689431.040522,-0.162704915410271,Absolute,All subsidies
2024,revenue_fleet,affected_oa,atlantic,12627945648.743444,10422950519.904236,-0.1746123391858769,Absolute,All subsidies
2025,revenue_fleet,affected_oa,atlantic,12606670424.083078,10308520307.473341,-0.18229635893546323,Absolute,All subsidies
2026,revenue_fleet,affected_oa,atlantic,12595938247.8813,10237572846.085949,-0.1872322137012731,Absolute,All subsidies
2027,revenue_fleet,affected_oa,atlantic,12591369139.116049,10194217303.515015,-0.1903805542603067,Absolute,All subsidies
2028,revenue_fleet,affected_oa,atlantic,12590240093.38889,10168253370.010624,-0.1923701776465761,Absolute,All subsidies
2029,revenue_fleet,affected_oa,atlantic,12590912573.950792,10153157108.640505,-0.19361229386611217,Absolute,All subsidies
2030,revenue_fleet,affected_oa,atlantic,12592438122.703285,10144789915.888416,-0.194374447820548,Absolute,All subsidies
2031,revenue_fleet,affected_oa,atlantic,12594294121.680927,10140555871.00773,-0.19482935899115741,Absolute,All subsidies
2032,revenue_fleet,affected_oa,atlantic,12596211755.451347,10138848410.350082,-0.1950874908114954,Absolute,All subsidies
2033,revenue_fleet,affected_oa,atlantic,12598067329.72287,10138687933.8934,-0.19521878487083547,Absolute,All subsidies
2034,revenue_fleet,affected_oa,atlantic,12599815818.430077,10139486417.838999,-0.19526709247545432,Absolute,All subsidies
2035,revenue_fleet,affected_oa,atlantic,12601451703.408781,10140896337.014748,-0.19525967517920462,Absolute,All subsidies
2036,revenue_fleet,affected_oa,atlantic,12602986900.485855,10142715095.136753,-0.1952133906648952,Absolute,All subsidies
2037,revenue_fleet,affected_oa,atlantic,12604439022.163591,10144825567.054516,-0.19513866906604108,Absolute,All subsidies
2038,revenue_fleet,affected_oa,atlantic,12605825654.463366,10147159801.705404,-0.19504203216450303,Absolute,All subsidies
2039,revenue_fleet,affected_oa,atlantic,12607161969.77643,10149677342.402134,-0.1949276635983345,Absolute,All subsidies
2040,revenue_fleet,affected_oa,atlantic,12608460074.440401,10152352608.413126,-0.19479836962851976,Absolute,All subsidies
2041,revenue_fleet,affected_oa,atlantic,12609729172.228432,10155167780.591698,-0.19465615463356983,Absolute,All subsidies
2042,revenue_fleet,affected_oa,atlantic,12610976043.100721,10158108951.867493,-0.1945025573635243,Absolute,All subsidies
2043,revenue_fleet,affected_oa,atlantic,12612205583.489975,10161164159.211561,-0.19433884169212662,Absolute,All subsidies
2044,revenue_fleet,affected_oa,atlantic,12613421293.97217,10164322460.352173,-0.19416610105542081,Absolute,All subsidies
2045,revenue_fleet,affected_oa,atlantic,12614625674.740175,10167573561.68517,-0.19398531325071666,Absolute,All subsidies
2046,revenue_fleet,affected_oa,atlantic,12615820525.973171,10170907715.160793,-0.19379736781914786,Absolute,All subsidies
2047,revenue_fleet,affected_oa,atlantic,12617007165.79318,10174315729.271694,-0.19360307911562671,Absolute,All subsidies
2048,revenue_fleet,affected_oa,atlantic,12618186583.084782,10177789014.026825,-0.19340319252604918,Absolute,All subsidies
2049,revenue_fleet,affected_oa,atlantic,12619359541.81076,10181319622.270082,-0.19319838787879104,Absolute,All subsidies
2050,revenue_fleet,affected_oa,atlantic,12620526650.747095,10184900272.789951,-0.19298928209251573,Absolute,All subsidies
2051,revenue_fleet,affected_oa,atlantic,12621688409.39716,10188524352.420029,-0.19277643196813352,Absolute,All subsidies
2052,revenue_fleet,affected_oa,atlantic,12622845237.959927,10192185899.68114,-0.19256033742449835,Absolute,All subsidies
2053,revenue_fleet,affected_oa,atlantic,12623997496.882015,10195879574.414598,-0.19234144517749902,Absolute,All subsidies
2054,revenue_fleet,affected_oa,atlantic,12625145499.746965,10199600618.021446,-0.1921201527359928,Absolute,All subsidies
2055,revenue_fleet,affected_oa,atlantic,12626289521.974766,10203344808.320267,-0.19189681255428298,Absolute,All subsidies
2056,revenue_fleet,affected_oa,atlantic,12627429806.917795,10207108412.182802,-0.19167173619203545,Absolute,All subsidies
2057,revenue_fleet,affected_oa,atlantic,12628566570.344831,10210888138.258844,-0.19144519836188906,Absolute,All subsidies
2058,revenue_fleet,affected_oa,atlantic,12629700003.918583,10214681091.36992,-0.19121744077843186,Absolute,All subsidies
2059,revenue_fleet,affected_oa,atlantic,12630830278.027819,10218484729.568727,-0.19098867575281483,Absolute,All subsidies
2060,revenue_fleet,affected_oa,atlantic,12631957544.185743,10222296824.423178,-0.19075908950245704,Absolute,All subsidies
2061,revenue_fleet,affected_oa,atlantic,12633081937.116688,10226115424.76991,-0.19052884516445487,Absolute,All subsidies
2062,revenue_fleet,affected_oa,atlantic,12634203576.601948,10229938823.967033,-0.19029808551506316,Absolute,All subsidies
2063,revenue_fleet,affected_oa,atlantic,12635322569.126682,10233765530.535927,-0.19006693540683736,Absolute,All subsidies
2064,revenue_fleet,affected_oa,atlantic,12636439009.354567,10237594241.997204,-0.18983550394074897,Absolute,All subsidies
2065,revenue_fleet,affected_oa,atlantic,12637552981.448776,10241423821.659662,-0.18960388639371073,Absolute,All subsidies
2066,revenue_fleet,affected_oa,atlantic,12638664560.2541,10245253278.101755,-0.18937216592321887,Absolute,All subsidies
2067,revenue_fleet,affected_oa,atlantic,12639773812.352823,10249081747.082882,-0.18914041507083956,Absolute,All subsidies
2068,revenue_fleet,affected_oa,atlantic,12640880797.005999,10252908475.63066,-0.18890869708548572,Absolute,All subsidies
2069,revenue_fleet,affected_oa,atlantic,12641985566.991076,10256732808.0657,-0.18867706708615473,Absolute,All subsidies
2070,revenue_fleet,affected_oa,atlantic,12643088169.34609,10260554173.743832,-0.18844557308228319,Absolute,All subsidies
2071,revenue_fleet,affected_oa,atlantic,12644188646.029915,10264372076.315737,-0.18821425686822577,Absolute,All subsidies
2072,revenue_fleet,affected_oa,atlantic,12645287034.507547,10268186084.323698,-0.18798315480676805,Absolute,All subsidies
2073,revenue_fleet,affected_oa,atlantic,12646383368.268469,10271995822.974327,-0.18775229851498965,Absolute,All subsidies
2074,revenue_fleet,affected_oa,atlantic,12647477677.285488,10275800966.943905,-0.18752171546434493,Absolute,All subsidies
2075,revenue_fleet,affected_oa,atlantic,12648569988.420774,10279601234.089394,-0.18729142950547537,Absolute,All subsidies
2076,revenue_fleet,affected_oa,atlantic,12649660325.784992,10283396379.95296,-0.1870614613270409,Absolute,All subsidies
2077,revenue_fleet,affected_oa,atlantic,12650748711.054983,10287186192.961338,-0.18683182885675553,Absolute,All subsidies
2078,revenue_fleet,affected_oa,atlantic,12651835163.754684,10290970490.233112,-0.18660254761183107,Absolute,All subsidies
2079,revenue_fleet,affected_oa,atlantic,12652919701.503553,10294749113.917728,-0.18637363100515073,Absolute,All subsidies
2080,revenue_fleet,affected_oa,atlantic,12654002340.236252,10298521927.999346,-0.18614509061272458,Absolute,All subsidies
2081,revenue_fleet,affected_oa,atlantic,12655083094.396889,10302288815.506918,-0.18591693640729107,Absolute,All subsidies
2082,revenue_fleet,affected_oa,atlantic,12656161977.110807,10306049676.079212,-0.18568917696232637,Absolute,All subsidies
2083,revenue_fleet,affected_oa,atlantic,12657239000.336494,10309804423.839853,-0.1854618196301922,Absolute,All subsidies
2084,revenue_fleet,affected_oa,atlantic,12658314174.999882,10313552985.543102,-0.18523487069768527,Absolute,All subsidies
2085,revenue_fleet,affected_oa,atlantic,12659387511.113155,10317295298.95602,-0.1850083355218496,Absolute,All subsidies
2086,revenue_fleet,affected_oa,atlantic,12660459017.879795,10321031311.447025,-0.18478221864854202,Absolute,All subsidies
2087,revenue_fleet,affected_oa,atlantic,12661528703.787466,10324760978.754559,-0.18455652391593963,Absolute,All subsidies
2088,revenue_fleet,affected_oa,atlantic,12662596576.690186,10328484263.912998,-0.18433125454489444,Absolute,All subsidies
2089,revenue_fleet,affected_oa,atlantic,12663662643.880964,10332201136.315756,-0.18410641321780333,Absolute,All subsidies
2090,revenue_fleet,affected_oa,atlantic,12664726912.15607,10335911570.89809,-0.18388200214745237,Absolute,All subsidies
2091,revenue_fleet,affected_oa,atlantic,12665789387.87184,10339615547.424398,-0.18365802313710308,Absolute,All subsidies
2092,revenue_fleet,affected_oa,atlantic,12666850076.994938,10343313049.86661,-0.18343447763293969,Absolute,All subsidies
2093,revenue_fleet,affected_oa,atlantic,12667908985.1468,10347004065.862114,-0.18321136676984026,Absolute,All subsidies
2094,revenue_fleet,affected_oa,atlantic,12668966117.642933,10350688586.241024,-0.18298869141132612,Absolute,All subsidies
2095,revenue_fleet,affected_oa,atlantic,12670021479.527681,10354366604.613943,-0.18276645218442536,Absolute,All subsidies
2096,revenue_fleet,affected_oa,atlantic,12671075075.604961,10358038117.012476,-0.1825446495101011,Absolute,All subsidies
2097,revenue_fleet,affected_oa,atlantic,12672126910.465464,10361703121.57581,-0.18232328362980302,Absolute,All subsidies
2098,revenue_fleet,affected_oa,atlantic,12673176988.510674,10365361618.277372,-0.18210235462864083,Absolute,All subsidies
2099,revenue_fleet,affected_oa,atlantic,12674225313.974169,10369013608.686548,-0.18188186245560686,Absolute,All subsidies
2100,revenue_fleet,affected_oa,atlantic,12675271890.940403,10372659095.760893,-0.18166180694122175,Absolute,All subsidies
2019,revenue_fleet,unaffected_oa,atlantic,270952267.42410547,270952267.42410547,0,Absolute,All subsidies
2020,revenue_fleet,unaffected_oa,atlantic,266735293.21472794,276426813.6885488,0.03633385127636249,Absolute,All subsidies
2021,revenue_fleet,unaffected_oa,atlantic,263625795.52364925,282806357.2992887,0.0727567715349722,Absolute,All subsidies
2022,revenue_fleet,unaffected_oa,atlantic,261364304.69816092,290263383.5434211,0.11057010588586132,Absolute,All subsidies
2023,revenue_fleet,unaffected_oa,atlantic,259706627.4522373,298398410.0747247,0.14898265401256724,Absolute,All subsidies
2024,revenue_fleet,unaffected_oa,atlantic,258466502.16362998,306794996.4464508,0.18698165479186563,Absolute,All subsidies
2025,revenue_fleet,unaffected_oa,atlantic,257513034.44389302,315128441.9766869,0.22373783003728742,Absolute,All subsidies
2026,revenue_fleet,unaffected_oa,atlantic,256757886.08713597,323169570.80200446,0.258654897526031,Absolute,All subsidies
2027,revenue_fleet,unaffected_oa,atlantic,256142747.44706813,330768558.0219627,0.2913446166978278,Absolute,All subsidies
2028,revenue_fleet,unaffected_oa,atlantic,255629545.1331439,337837255.19104654,0.32158923576335824,Absolute,All subsidies
2029,revenue_fleet,unaffected_oa,atlantic,255193428.53826582,344333526.8122942,0.3493040505965143,Absolute,All subsidies
2030,revenue_fleet,unaffected_oa,atlantic,254817987.43557125,350248199.22834283,0.37450343577845097,Absolute,All subsidies
2031,revenue_fleet,unaffected_oa,atlantic,254492104.57414904,355594622.6263331,0.3972717276292819,Absolute,All subsidies
2032,revenue_fleet,unaffected_oa,atlantic,254207944.97307384,360400632.02687937,0.41773944974478927,Absolute,All subsidies
2033,revenue_fleet,unaffected_oa,atlantic,253959705.25910294,364702577.82367283,0.4360647388985754,Absolute,All subsidies
2034,revenue_fleet,unaffected_oa,atlantic,253742854.5836774,368541050.3890952,0.4524194227804767,Absolute,All subsidies
2035,revenue_fleet,unaffected_oa,atlantic,253553683.87987688,371957931.1851018,0.46697900615524046,Absolute,All subsidies
2036,revenue_fleet,unaffected_oa,atlantic,253389042.84527665,374994444.07867455,0.47991578431294707,Absolute,All subsidies
2037,revenue_fleet,unaffected_oa,atlantic,253246187.82182544,377689936.3654266,0.4913943606177998,Absolute,All subsidies
2038,revenue_fleet,unaffected_oa,atlantic,253122693.15498695,380081176.3519569,0.5015689490915511,Absolute,All subsidies
2039,revenue_fleet,unaffected_oa,atlantic,253016397.69407007,382202006.005159,0.5105819602541779,Absolute,All subsidies
2040,revenue_fleet,unaffected_oa,atlantic,252925370.07886538,384083230.1364102,0.5185634798780687,Absolute,All subsidies
2041,revenue_fleet,unaffected_oa,atlantic,252847883.74568528,385752657.41918564,0.525631346818691,Absolute,All subsidies
2042,revenue_fleet,unaffected_oa,atlantic,252782396.86912057,387235234.13424736,0.5318916148055217,Absolute,All subsidies
2043,revenue_fleet,unaffected_oa,atlantic,252727534.87628704,388553230.3110259,0.537439244604776,Absolute,All subsidies
2044,revenue_fleet,unaffected_oa,atlantic,252682074.47318664,389726451.3656498,0.5423589195164916,Absolute,All subsidies
2045,revenue_fleet,unaffected_oa,atlantic,252644928.77903298,390772457.74760723,0.5467259114841868,Absolute,All subsidies
2046,revenue_fleet,unaffected_oa,atlantic,252615133.46247724,391706781.5835517,0.5506069498474238,Absolute,All subsidies
2047,revenue_fleet,unaffected_oa,atlantic,252591833.88450342,392543133.6909298,0.5540610622844542,Absolute,All subsidies
2048,revenue_fleet,unaffected_oa,atlantic,252574273.27370474,393293597.25488025,0.5571403696713146,Absolute,All subsidies
2049,revenue_fleet,unaffected_oa,atlantic,252561781.9435571,393968806.3750375,0.559890824903517,Absolute,All subsidies
2050,revenue_fleet,unaffected_oa,atlantic,252553767.53497615,394578108.9173014,0.5623528913012803,Absolute,All subsidies
