Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,112396018.70535898,112396018.70535898,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2020,biomass,Total,atlantic,112952684.55656877,112952684.55656877,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2021,biomass,Total,atlantic,113690410.16179504,113993768.937688,0.0026682881648614184,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2022,biomass,Total,atlantic,114489879.47096908,115271371.48690923,0.006825861111490694,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2023,biomass,Total,atlantic,115230696.09579045,116523004.06641302,0.011214962804253851,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2024,biomass,Total,atlantic,115850139.22846524,117603566.07266405,0.015135302002019329,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2025,biomass,Total,atlantic,116332571.53825475,118464560.08112866,0.018326669089170973,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2026,biomass,Total,atlantic,116689045.98430781,119113263.28374588,0.020775020302797573,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2027,biomass,Total,atlantic,116941771.67657822,119581942.35004485,0.022576797286502984,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2028,biomass,Total,atlantic,117114912.94618738,119909539.13290256,0.02386225730278497,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2029,biomass,Total,atlantic,117230088.4480131,120132443.84793101,0.024757768575812304,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2030,biomass,Total,atlantic,117304742.58454703,120280815.48875046,0.02537043975062163,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2031,biomass,Total,atlantic,117352041.21439011,120377891.82440501,0.02578438839838314,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2032,biomass,Total,atlantic,117381446.22840555,120440689.89883848,0.026062412491324443,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2033,biomass,Total,atlantic,117399496.2349962,120481194.84137471,0.026249674872624126,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2034,biomass,Total,atlantic,117410559.75923263,120507580.53834571,0.026377702188491173,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2035,biomass,Total,atlantic,117417466.27406469,120525265.9315841,0.02646795026444775,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2036,biomass,Total,atlantic,117421993.56925999,120537749.65959017,0.02653468907843394,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2037,biomass,Total,atlantic,117425223.82722507,120547231.99438459,0.02658720218198702,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2038,biomass,Total,atlantic,117427792.97637531,120555058.94035122,0.02663139521497321,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2039,biomass,Total,atlantic,117430059.25891276,120562028.7944244,0.02667093549366434,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2040,biomass,Total,atlantic,117432213.64673531,120568597.73618211,0.026708038553048187,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2041,biomass,Total,atlantic,117434350.01658013,120575014.12193933,0.026743998710051852,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2042,biomass,Total,atlantic,117436508.39840996,120581404.00210221,0.02677953940032867,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2043,biomass,Total,atlantic,117438700.75104542,120587824.17535767,0.026815039711551098,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2044,biomass,Total,atlantic,117440925.73491392,120594294.18328634,0.026850677722774125,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2045,biomass,Total,atlantic,117443176.76927201,120600814.98338696,0.026886519089299003,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2046,biomass,Total,atlantic,117445446.13068426,120607379.41393107,0.026922570328767444,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2047,biomass,Total,atlantic,117447726.81290388,120613977.74596655,0.026958809838070016,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2048,biomass,Total,atlantic,117450013.18772118,120620600.39336742,0.02699520519064289,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2049,biomass,Total,atlantic,117452301.07263029,120627239.0481261,0.02703172220978875,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2050,biomass,Total,atlantic,117454587.54302056,120633886.99344882,0.02706832927461235,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2051,biomass,Total,atlantic,117456870.66618305,120640539.02589841,0.027104998980974602,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2052,biomass,Total,atlantic,117459149.24205276,120647191.22259234,0.027141708424686866,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2053,biomass,Total,atlantic,117461422.58491571,120653840.6744543,0.027178438837914744,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2054,biomass,Total,atlantic,117463690.35429156,120660485.24127524,0.027215174981660893,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2055,biomass,Total,atlantic,117465952.43120943,120667123.34911595,0.027251904502125387,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2056,biomass,Total,atlantic,117468208.83166873,120673753.83289547,0.02728861734684544,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2057,biomass,Total,atlantic,117470459.64843498,120680375.81916095,0.027325305275322773,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2058,biomass,Total,atlantic,117472705.01334459,120686988.64142112,0.027361961467656716,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2059,biomass,Total,atlantic,117474945.07385829,120693591.78037728,0.027398580220619643,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2060,biomass,Total,atlantic,117477179.97916561,120700184.82242528,0.027435156715808613,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2061,biomass,Total,atlantic,117479409.87247747,120706767.4311554,0.027471686844368605,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2062,biomass,Total,atlantic,117481634.88718957,120713339.32787403,0.027508167074689383,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2063,biomass,Total,atlantic,117483855.1453723,120719900.27826433,0.02754459435203081,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2064,biomass,Total,atlantic,117486070.75759043,120726450.08316019,0.027580966021543557,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2065,biomass,Total,atlantic,117488281.8234301,120732988.57204524,0.027617279768304987,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2066,biomass,Total,atlantic,117490488.43235771,120739515.59834592,0.027653533569730243,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2067,biomass,Total,atlantic,117492690.6646948,120746031.03590636,0.02768972565702889,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2068,biomass,Total,atlantic,117494888.59259063,120752534.77624878,0.027725854483371833,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2069,biomass,Total,atlantic,117497082.28093445,120759026.72636625,0.027761918697117256,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2070,biomass,Total,atlantic,117499271.7881833,120765506.80688731,0.027797917118942448,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2071,biomass,Total,atlantic,117501457.16709915,120771974.95051101,0.027833848722070297,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2072,biomass,Total,atlantic,117503638.4653998,120778431.10064846,0.027869712615009437,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2073,biomass,Total,atlantic,117505815.72633103,120784875.210229,0.027905508026384335,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2074,biomass,Total,atlantic,117507988.98916914,120791307.24064292,0.027941234291537508,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2075,biomass,Total,atlantic,117510158.28966314,120797727.16080147,0.02797689084065788,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2076,biomass,Total,atlantic,117512323.66042422,120804134.94629924,0.028012477188242665,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2077,biomass,Total,atlantic,117514485.13126965,120810530.57866688,0.02804799292372665,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2078,biomass,Total,atlantic,117516642.72952715,120816914.04470508,0.02808343770314933,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2079,biomass,Total,atlantic,117518796.48030491,120823285.33589065,0.02811881124173648,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2080,biomass,Total,atlantic,117520946.40673113,120829644.44784756,0.028154113307301637,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2081,biomass,Total,atlantic,117523092.53016731,120835991.37987593,0.02818934371437018,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2082,biomass,Total,atlantic,117525234.87039798,120842326.13453299,0.02822450231895265,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2083,biomass,Total,atlantic,117527373.44579968,120848648.71726048,0.02825958901389454,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2084,biomass,Total,atlantic,117529508.27349162,120854959.1360532,0.028294603724736484,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2085,biomass,Total,atlantic,117531639.36947002,120861257.40116483,0.02832954640603537,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2086,biomass,Total,atlantic,117533766.74872789,120867543.5248461,0.028364417038087494,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2087,biomass,Total,atlantic,117535890.42536186,120873817.52111267,0.02839921562401804,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2088,biomass,Total,atlantic,117538010.41266741,120880079.40553866,0.028433942187191134,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2089,biomass,Total,atlantic,117540126.72322406,120886329.19507341,0.028468596768904078,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2090,biomass,Total,atlantic,117542239.36897103,120892566.9078787,0.02850317942634064,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2091,biomass,Total,atlantic,117544348.36127496,120898792.56318423,0.02853769023074866,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2092,biomass,Total,atlantic,117546453.71099027,120905006.18115932,0.028572129265819247,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2093,biomass,Total,atlantic,117548555.42851295,120911207.78279895,0.028606496626247306,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2094,biomass,Total,atlantic,117550653.52382867,120917397.38982265,0.028640792416449685,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2095,biomass,Total,atlantic,117552748.00655553,120923575.02458459,0.028675016749426258,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2096,biomass,Total,atlantic,117554838.8859823,120929740.70999388,0.02870916974574677,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2097,biomass,Total,atlantic,117556926.17110257,120935894.46944387,0.028743251532651167,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2098,biomass,Total,atlantic,117559009.87064505,120942036.32674904,0.028777262243246834,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2099,biomass,Total,atlantic,117561089.99310087,120948166.30608945,0.028811202015797503,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2100,biomass,Total,atlantic,117563166.54674762,120954284.4319611,0.028845070993090687,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2019,price,Total,atlantic,1282.9673631675284,1282.9673631675284,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2020,price,Total,atlantic,1291.7054319899003,1304.8806091387062,0.010199831031529587,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2021,price,Total,atlantic,1295.7892565830466,1317.4595206692393,0.016723602218570974,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2022,price,Total,atlantic,1294.8779676942484,1319.0796046285682,0.018690283978972145,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
