Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,109989472.73887025,109989472.73887025,0,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2020,biomass,Total,atlantic,108231964.59076889,108231964.59076889,0,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2021,biomass,Total,atlantic,107983228.83432539,108343818.0197931,0.003339307310591199,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2022,biomass,Total,atlantic,108664403.51605919,109574341.69698018,0.008373838639683981,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2023,biomass,Total,atlantic,109666985.11803624,111153484.45239896,0.01355466581636008,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2024,biomass,Total,atlantic,110642801.03654101,112647628.0096091,0.018119813980540606,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2025,biomass,Total,atlantic,111447067.51389562,113880834.31766552,0.02183787207740079,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2026,biomass,Total,atlantic,112050136.83344771,114822273.66322547,0.024740146760358628,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2027,biomass,Total,atlantic,112475266.72767028,115507831.81597099,0.026962061762816493,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2028,biomass,Total,atlantic,112762900.89433031,115994839.08714822,0.028661360848161833,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2029,biomass,Total,atlantic,112953038.22878389,116339370.89405252,0.029980005127526427,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2030,biomass,Total,atlantic,113078260.71184269,116587105.60236841,0.031030234002867425,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2031,biomass,Total,atlantic,113162335.25270721,116771472.73511605,0.03189345177747641,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2032,biomass,Total,atlantic,113221292.01625943,116915139.18571414,0.03262502223454793,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2033,biomass,Total,atlantic,113265277.54699442,117032575.97940682,0.03326084139818866,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2034,biomass,Total,atlantic,113300363.72139385,117132578.61359829,0.03382350035193063,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2035,biomass,Total,atlantic,113329999.92239767,117220295.18104076,0.0343271442804814,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2036,biomass,Total,atlantic,113356054.49863017,117298678.89879769,0.03478088945143348,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2037,biomass,Total,atlantic,113379502.59447414,117369442.60033952,0.035191017023034996,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2038,biomass,Total,atlantic,113400849.41385847,117433641.05617638,0.035562270151964726,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2039,biomass,Total,atlantic,113420373.22991228,117492001.29003482,0.03589855988102785,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2040,biomass,Total,atlantic,113438254.51824623,117545095.44372611,0.03620331556511476,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2041,biomass,Total,atlantic,113454638.0711891,117593422.49931316,0.03647964066067623,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2042,biomass,Total,atlantic,113469658.57602423,117637441.47856921,0.03673037316625551,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2043,biomass,Total,atlantic,113483448.10347556,117677581.44740209,0.036958106349590944,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2044,biomass,Total,atlantic,113496135.8694753,117714242.1866445,0.037165197606552576,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2045,biomass,Total,atlantic,113507845.59749538,117747792.37995593,0.03735377726660079,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2046,biomass,Total,atlantic,113518692.89166188,117778568.21527328,0.037525760868977444,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2047,biomass,Total,atlantic,113528783.47404832,117806873.26678789,0.037682864748722546,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2048,biomass,Total,atlantic,113538212.39486393,117832979.61404881,0.037826623553385764,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2049,biomass,Total,atlantic,113547064.02855684,117857129.84014462,0.03795840824650304,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2050,biomass,Total,atlantic,113555412.59870556,117879539.51848966,0.03807944351420014,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2051,biomass,Total,atlantic,113563323.00232102,117900399.87480727,0.03819082391942341,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2052,biomass,Total,atlantic,113570851.76288454,117919880.41164826,0.03829352850010938,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2053,biomass,Total,atlantic,113578047.99997498,117938131.37082487,0.03838843374778595,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2054,biomass,Total,atlantic,113584954.35005276,117955285.97372079,0.03847632504388993,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2055,biomass,Total,atlantic,113591607.80582216,117971462.42142317,0.03855790669930559,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2056,biomass,Total,atlantic,113598040.46253982,117986765.66100171,0.038633810764624237,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2057,biomass,Total,atlantic,113604280.17175594,118001288.9365211,0.038704604774726904,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2058,biomass,Total,atlantic,113610351.10916805,118015115.14808069,0.03877079857521175,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2059,biomass,Total,atlantic,113616274.26580614,118028318.04261729,0.03883285035811985,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2060,biomass,Total,atlantic,113622067.87224495,118040963.25852787,0.038891172014678205,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2061,biomass,Total,atlantic,113627747.76497412,118053109.24365377,0.03894613389533168,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2062,biomass,Total,atlantic,113633327.70306194,118064808.06351197,0.0389980690526818,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2063,biomass,Total,atlantic,113638819.64215359,118076106.11419582,0.03904727703099311,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2064,biomass,Total,atlantic,113644233.97181176,118087044.75222361,0.0390940272562693,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2065,biomass,Total,atlantic,113649579.7212992,118097660.85180232,0.03913856207309404,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2066,biomass,Total,atlantic,113654864.73813462,118107987.29846758,0.03918109946805293,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2067,biomass,Total,atlantic,113660095.84310994,118118053.42681015,0.03922183551431917,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2068,biomass,Total,atlantic,113665278.96492319,118127885.40895778,0.03926094656761226,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2069,biomass,Total,atlantic,113670419.25713633,118137506.59960748,0.03929859124004863,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2070,biomass,Total,atlantic,113675521.1997929,118146937.84266324,0.039334912175256274,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2071,biomass,Total,atlantic,113680588.6877143,118156197.74390426,0.03937003764543012,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2072,biomass,Total,atlantic,113685625.10722338,118165302.91356698,0.03940408298866775,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2073,biomass,Total,atlantic,113690633.40281272,118174268.18225557,0.03943715190289301,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2074,biomass,Total,atlantic,113695616.13507482,118183106.7931896,0.03946933761090192,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2075,biomass,Total,atlantic,113700575.53103901,118191830.57344295,0.03950072390950979,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2076,biomass,Total,atlantic,113705513.52790976,118200450.08651862,0.03953138611440815,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2077,biomass,Total,atlantic,113710431.81107084,118208974.76833293,0.03956139191113428,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2078,biomass,Total,atlantic,113715331.8471069,118217413.0484443,0.03959080212148136,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2079,biomass,Total,atlantic,113720214.91249529,118225772.45815285,0.03961967139373126,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2080,biomass,Total,atlantic,113725082.11853571,118234059.72691251,0.03964804882424346,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2081,biomass,Total,atlantic,113729934.433011,118242280.86833549,0.039675978517180494,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2082,biomass,Total,atlantic,113734772.69900735,118250441.2569248,0.03970350008847257,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2083,biomass,Total,atlantic,113739597.65126671,118258545.69654474,0.03973064911952148,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2084,biomass,Total,atlantic,113744409.93039452,118266598.4815268,0.0397574575656037,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2085,biomass,Total,atlantic,113749210.09520417,118274603.4512093,0.03978395412343992,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2086,biomass,Total,atlantic,113753998.63344267,118282564.03862125,0.03981016456196221,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2087,biomass,Total,atlantic,113758775.97110935,118290483.31394324,0.039836112019918206,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2088,biomass,Total,atlantic,113763542.48055246,118298364.0233084,0.03986181727358873,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2089,biomass,Total,atlantic,113768298.4875037,118306208.62344567,0.03988729897758303,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2090,biomass,Total,atlantic,113773044.27719009,118314019.3126128,0.03991257388137864,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2091,biomass,Total,atlantic,113777780.09964392,118321798.05821759,0.03993765702401756,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2092,biomass,Total,atlantic,113782506.17431627,118329546.62148337,0.03996256190913016,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2093,biomass,Total,atlantic,113787222.69408533,118337266.57947576,0.03998730066224687,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2094,biomass,Total,atlantic,113791929.8287386,118344959.34477341,0.040011884172166716,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2095,biomass,Total,atlantic,113796627.72799844,118352626.18303564,0.04003632221797599,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2096,biomass,Total,atlantic,113801316.52415049,118360268.22869194,0.04006062358315478,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2097,biomass,Total,atlantic,113805996.33432725,118367886.4989544,0.04008479615806631,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2098,biomass,Total,atlantic,113810667.26249203,118375481.9063327,0.040108847031995846,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2099,biomass,Total,atlantic,113815329.40116252,118383055.26981163,0.04013278257579295,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2100,biomass,Total,atlantic,113819982.8329081,118390607.32483436,0.04015660851606446,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2019,price,Total,atlantic,1189.0803643147678,1189.0803643147678,0,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2020,price,Total,atlantic,1243.891696449408,1258.3545030972825,0.01162706262061031,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2021,price,Total,atlantic,1281.6359004638475,1305.7657359021907,0.018827371665860935,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2022,price,Total,atlantic,1296.244296541408,1323.049066866887,0.020678795190843677,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2023,price,Total,atlantic,1296.485806234464,1321.7694149986967,0.019501647177817414,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2024,price,Total,atlantic,1290.5764162033395,1312.7889842818452,0.01721135439918494,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2025,price,Total,atlantic,1283.3021592572838,1302.3449215044766,0.01483887649516137,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2026,price,Total,atlantic,1276.8230044937295,1293.1922676494785,0.012820307198521624,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2027,price,Total,atlantic,1271.8235154834658,1286.1630103699788,0.011274752127115694,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2028,price,Total,atlantic,1268.292698070267,1281.194008023299,0.01017218657228055,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2029,price,Total,atlantic,1265.9566227189628,1277.8887349963125,0.009425372136149857,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2030,price,Total,atlantic,1264.49138642554,1275.7929827462103,0.008937661768197295,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2031,price,Total,atlantic,1263.6135362548125,1274.512390770265,0.008625148593893123,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2032,price,Total,atlantic,1263.107415458421,1273.747891320368,0.008424046705548922,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2033,price,Total,atlantic,1262.823264058961,1273.2924101024562,0.008290270175927268,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2034,price,Total,atlantic,1262.6643193367734,1273.0126960577284,0.008195667338086014,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2035,price,Total,atlantic,1262.5720068645621,1272.8285303492673,0.008123515671930658,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2036,price,Total,atlantic,1262.5131294361092,1272.6947396755572,0.008064557906019973,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2037,price,Total,atlantic,1262.470214434929,1272.5876755476297,0.008014019655290843,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2038,price,Total,atlantic,1262.4348848909087,1272.4959839253318,0.007969598396587747,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2039,price,Total,atlantic,1262.403636307612,1272.414784129254,0.007930227332775652,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2040,price,Total,atlantic,1262.3753286567749,1272.3422638903048,0.007895381830802446,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2041,price,Total,atlantic,1262.349804816785,1272.2778441616342,0.007864729179635018,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2042,price,Total,atlantic,1262.327197267598,1272.221287578703,0.00783797602754773,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
