Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,108273965.81418538,108273965.81418538,0,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2020,biomass,Total,atlantic,104856113.70342752,104856113.70342752,0,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2021,biomass,Total,atlantic,104150104.502546,104690478.59988184,0.005188416275882234,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2022,biomass,Total,atlantic,104915813.33946714,106240035.87643781,0.01262176305764319,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2023,biomass,Total,atlantic,106158664.37829474,108278592.68243723,0.019969432702997832,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2024,biomass,Total,atlantic,107370189.59837577,110186833.57168211,0.026233016667309223,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2025,biomass,Total,atlantic,108356851.41196717,111736650.61745971,0.03119137517795454,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2026,biomass,Total,atlantic,109087080.79495478,112901794.47937214,0.03496943594620231,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2027,biomass,Total,atlantic,109597733.69514813,113741562.60405147,0.037809439750183374,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2028,biomass,Total,atlantic,109944449.9762088,114337762.42333141,0.03995938356209236,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2029,biomass,Total,atlantic,110178889.67923893,114765095.38375781,0.0416250855120304,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2030,biomass,Total,atlantic,110340875.384509,115080864.65027127,0.042957691329207334,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2031,biomass,Total,atlantic,110457855.85529488,115324540.32862814,0.04405919738030083,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2032,biomass,Total,atlantic,110547266.48696896,115521297.51257132,0.04499460894574613,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2033,biomass,Total,atlantic,110619483.42076333,115686322.79620315,0.045804221993761135,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2034,biomass,Total,atlantic,110680372.26409514,115828475.50102483,0.04651324468484586,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2035,biomass,Total,atlantic,110733144.95311645,115952913.61300465,0.047138267969343936,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2036,biomass,Total,atlantic,110779568.44334777,116062772.97690396,0.047691145648919936,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2037,biomass,Total,atlantic,110820681.64763871,116160144.69922075,0.0481811063801177,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2038,biomass,Total,atlantic,110857183.98818289,116246595.78216784,0.04861581000072533,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2039,biomass,Total,atlantic,110889625.58201855,116323421.63376154,0.04900184325831207,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2040,biomass,Total,atlantic,110918488.52525325,116391755.95990038,0.04934495148120421,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2041,biomass,Total,atlantic,110944214.58245745,116452612.81576593,0.04965016205702599,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2042,biomass,Total,atlantic,110967210.28033784,116506901.00309423,0.04992187069280553,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2043,biomass,Total,atlantic,110987844.98634724,116555430.01481883,0.050163916860954144,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2044,biomass,Total,atlantic,111006448.70164123,116598915.27305654,0.050379654847318975,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2045,biomass,Total,atlantic,111023311.72896764,116637984.84780659,0.05057201979837896,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2046,biomass,Total,atlantic,111038686.32841001,116673187.56272946,0.05074358694819881,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2047,biomass,Total,atlantic,111052789.76446603,116705001.73568612,0.05089662297730633,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2048,biomass,Total,atlantic,111065808.06206,116733843.82763888,0.05103312949752965,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2049,biomass,Total,atlantic,111077899.93676226,116760076.50987257,0.05115487938055393,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2050,biomass,Total,atlantic,111089200.55712214,116784015.89991397,0.05126344697983084,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2051,biomass,Total,atlantic,111099824.95895223,116805937.89297435,0.051360233340874625,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2052,biomass,Total,atlantic,111109871.04348996,116826083.6222727,0.05144648738315367,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2053,biomass,Total,atlantic,111119422.15851441,116844664.13412663,0.051523323865426816,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2054,biomass,Total,atlantic,111128549.2958848,116861864.38138837,0.051591738773070384,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2055,biomass,Total,atlantic,111137312.95251587,116877846.63714392,0.05165262261721888,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2056,biomass,Total,atlantic,111145764.70363124,116892753.42000411,0.051706772018683296,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2057,biomass,Total,atlantic,111153948.533279,116906710.00891675,0.05175489986228782,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2058,biomass,Total,atlantic,111161901.96112877,116919826.61235183,0.051797644243587175,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2059,biomass,Total,atlantic,111169656.99837363,116932200.245269,0.051835576383758,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2060,biomass,Total,atlantic,111177240.9599724,116943916.35779102,0.051869207654602845,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2061,biomass,Total,atlantic,111184677.15575305,116955050.25185168,0.05189899583029058,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2062,biomass,Total,atlantic,111191985.47904357,116965668.3159635,0.05192535066304849,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2063,biomass,Total,atlantic,111199182.90838352,116975829.10334879,0.05194863886477138,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2064,biomass,Total,atlantic,111206283.93535216,116985584.27472392,0.05196918856430318,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2065,biomass,Total,atlantic,111213300.92949916,116994979.42380528,0.05198729330020754,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2066,biomass,Total,atlantic,111220244.44967714,117004054.8009528,0.05200321560066898,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2067,biomass,Total,atlantic,111227123.5096724,117012845.9481612,0.05201719019539029,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2068,biomass,Total,atlantic,111233945.80485332,117021384.25675994,0.052029426898691444,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
2069,biomass,Total,atlantic,111240717.9055623,117029697.45762242,0.05204011319825062,RD/TN/RL/91,US and others - ABNJ (RD/TN/RL/91),OFOC
