Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2020,biomass,Total,atlantic,116441600.43312888,116441600.43312888,0,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2021,biomass,Total,atlantic,117873013.81930804,117954650.44640087,6.925811468430529e-4,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2022,biomass,Total,atlantic,118902603.96464786,119110291.48785487,0.0017467029003734732,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2023,biomass,Total,atlantic,119634867.45888376,119988019.21163307,0.002951913269521367,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2024,biomass,Total,atlantic,120150090.11076441,120652307.73112841,0.0041799187990704725,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2025,biomass,Total,atlantic,120508691.33498228,121154276.40078704,0.0053571660156047085,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2026,biomass,Total,atlantic,120755421.86988884,121533766.40486172,0.006445628054792641,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2027,biomass,Total,atlantic,120923008.44795167,121821417.55275789,0.0074295960407974185,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2028,biomass,Total,atlantic,121035131.78089987,122040544.2190536,0.008306781868703591,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2029,biomass,Total,atlantic,121108768.01751672,122208733.47816765,0.009082459335164246,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2030,biomass,Total,atlantic,121155982.39533077,122339156.30618834,0.009765707705599615,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2031,biomass,Total,atlantic,121185277.96679038,122441615.84830858,0.010367083383366806,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2032,biomass,Total,atlantic,121202595.79365352,122523369.8818014,0.010897242583784973,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2033,biomass,Total,atlantic,121212048.66058111,122589767.00814468,0.011366183170630685,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2034,biomass,Total,atlantic,121216454.5108447,122644733.28957504,0.011782878689976583,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2035,biomass,Total,atlantic,121217721.2693513,122691141.10470691,0.012155152067919207,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2036,biomass,Total,atlantic,121217122.48449746,122731086.57761101,0.012489688437433238,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2037,biomass,Total,atlantic,121215493.41346422,122766096.83424406,0.012792122336133667,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2038,biomass,Total,atlantic,121213369.54895797,122797283.89136308,0.013067158749063312,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2039,biomass,Total,atlantic,121211083.7735936,122825458.27215852,0.013318703606184675,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2040,biomass,Total,atlantic,121208833.96242703,122851212.43592432,0.013549989879503335,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
2041,biomass,Total,atlantic,121206729.60960536,122874981.72134826,0.0137636921408256,RD/TN/RL/125,LDC - Full text (RD/TN/RL/125),Other
