Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2020,biomass,Total,atlantic,116441600.43312888,116441600.43312888,0,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2021,biomass,Total,atlantic,117873627.40116502,117875045.64314309,1.2031885412649666e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2022,biomass,Total,atlantic,118904432.42207867,118907866.30885568,2.887938411601149e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2023,biomass,Total,atlantic,119638247.87181047,119643819.8170833,4.6573277124580726e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2024,biomass,Total,atlantic,120155055.00511892,120162633.62614264,6.307367612117254e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2025,biomass,Total,atlantic,120515027.83626504,120524364.00633956,7.746892849916499e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2026,biomass,Total,atlantic,120762762.69410418,120773569.37473917,8.94868616277353e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2027,biomass,Total,atlantic,120930919.17591798,120942915.35739784,9.919862977643914e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2028,biomass,Total,atlantic,121043179.24891147,121056111.75296266,1.068420718246286e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2029,biomass,Total,atlantic,121116566.23390432,121130218.38328157,1.1271909204304182e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2030,biomass,Total,atlantic,121163218.14374991,121177411.02567862,1.1713853549080774e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2031,biomass,Total,atlantic,121191720.51202817,121206310.37646376,1.2038664336096559e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2032,biomass,Total,atlantic,121208095.45553926,121222969.37033847,1.2271387272700247e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2033,biomass,Total,atlantic,121216528.46124233,121231599.4464014,1.2433110690748814e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2034,biomass,Total,atlantic,121219898.2065098,121235100.51134042,1.2541096845937835e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2035,biomass,Total,atlantic,121220160.15647817,121235445.0056381,1.2609164300884923e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2036,biomass,Total,atlantic,121218622.56413646,121233954.50010118,1.264816877176308e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2037,biomass,Total,atlantic,121216143.85759273,121231497.69582242,1.2666496178697148e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2038,biomass,Total,atlantic,121213272.93949983,121228631.29441765,1.2670522415057596e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2039,biomass,Total,atlantic,121210348.25789185,121225699.57140666,1.2665018899336655e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2040,biomass,Total,atlantic,121207567.25921951,121222904.25546914,1.265349729924924e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2041,biomass,Total,atlantic,121205034.6781616,121220353.17012805,1.2638494768073621e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2042,biomass,Total,atlantic,121202795.79054357,121218093.7711713,1.262180507301801e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2043,biomass,Total,atlantic,121200859.04792283,121216136.00738224,1.2604662689204708e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2044,biomass,Total,atlantic,121199211.26575896,121214467.68585199,1.2587887275583253e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2045,biomass,Total,atlantic,121197827.63100456,121213064.61650646,1.2571995554483374e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2046,biomass,Total,atlantic,121196678.13911283,121211897.15366165,1.2557286868336803e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2047,biomass,Total,atlantic,121195731.5977124,121210934.2785491,1.254390780623359e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2048,biomass,Total,atlantic,121194957.99490216,121210146.02634114,1.2531900410919225e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2049,biomass,Total,atlantic,121194329.78772524,121209504.81778947,1.2521237660874585e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2050,biomass,Total,atlantic,121193822.49409679,121208986.08241066,1.2511849203053385e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2051,biomass,Total,atlantic,121193414.84970814,121208568.43763925,1.2503639698496332e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2052,biomass,Total,atlantic,121193088.7059464,121208233.60225642,1.24965016336558e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2053,biomass,Total,atlantic,121192828.7853059,121207966.1623273,1.2490324034120955e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2054,biomass,Total,atlantic,121192622.36963426,121207753.26633531,1.2484998183226e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2055,biomass,Total,atlantic,121192458.96845514,121207584.29777558,1.2480421182296984e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2056,biomass,Total,atlantic,121192329.9956633,121207450.55427034,1.2476497982655258e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2057,biomass,Total,atlantic,121192228.47032812,121207344.94951084,1.2473142356996266e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2058,biomass,Total,atlantic,121192148.74919477,121207261.74603334,1.2470277154542203e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2059,biomass,Total,atlantic,121192086.29334411,121207196.32159382,1.2467834090368855e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2060,biomass,Total,atlantic,121192037.46838441,121207144.96873054,1.24657532472505e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2061,biomass,Total,atlantic,121191999.37581222,121207104.72530468,1.246398241654494e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2062,biomass,Total,atlantic,121191969.7123255,121207073.2329068,1.2462476364693463e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2063,biomass,Total,atlantic,121191946.65357457,121207048.61968394,1.2461196083048305e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2064,biomass,Total,atlantic,121191928.75887468,121207029.4041571,1.2460108059227285e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2065,biomass,Total,atlantic,121191914.89363427,121207014.41680948,1.245918359195996e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2066,biomass,Total,atlantic,121191904.1665788,121207002.7365404,1.245839816235118e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2067,biomass,Total,atlantic,121191895.87921101,121206993.63943218,1.2457730866935167e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2068,biomass,Total,atlantic,121191889.4853091,121206986.55763178,1.2457163913193726e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2069,biomass,Total,atlantic,121191884.55860156,121206981.04648346,1.2456682175446385e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2070,biomass,Total,atlantic,121191880.76706311,121206976.75835167,1.2456272807229475e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2071,biomass,Total,atlantic,121191877.85254353,121206973.42183995,1.2455924905121685e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2072,biomass,Total,atlantic,121191875.61467212,121206970.8253423,1.24556292190478e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2073,biomass,Total,atlantic,121191873.89817606,121206968.80405834,1.2455377903444748e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2074,biomass,Total,atlantic,121191872.58291396,121206967.22976786,1.2455164304493212e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2075,biomass,Total,atlantic,121191871.57606241,121206966.00279658,1.2454982778849815e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2076,biomass,Total,atlantic,121191870.80600345,121206965.04571581,1.2454828539217337e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2077,biomass,Total,atlantic,121191870.21755336,121206964.29841194,1.245469752342109e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2078,biomass,Total,atlantic,121191869.768245,121206963.71423365,1.2454586283320175e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2079,biomass,Total,atlantic,121191869.42543682,121206963.25698663,1.245449189072444e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2080,biomass,Total,atlantic,121191869.16406845,121206962.89859241,1.245441185788887e-4,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2019,price,Total,atlantic,1350.168808803918,1350.168808803918,0,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2020,price,Total,atlantic,1330.0260593638131,1330.0909427641152,4.87835556643804e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2021,price,Total,atlantic,1315.5062410321766,1315.5999797031357,7.125672842532925e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2022,price,Total,atlantic,1305.0639054140383,1305.1670049091802,7.899957597026354e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2023,price,Total,atlantic,1297.575558312475,1297.67784308421,7.882760358709385e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2024,price,Total,atlantic,1292.2241472440921,1292.3207255390832,7.473803611941135e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2025,price,Total,atlantic,1288.4155684215448,1288.5045155349205,6.903604361496714e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2026,price,Total,atlantic,1285.7181230712554,1285.799132236357,6.300694036123114e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2027,price,Total,atlantic,1283.818493978068,1283.8920882620996,5.7324523970264545e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2028,price,Total,atlantic,1282.489664550695,1282.5567403698356,5.230125512485442e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2029,price,Total,atlantic,1281.5675041191557,1281.6290728905185,4.8041770070543014e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2030,price,Total,atlantic,1280.9336623458926,1280.9907107929578,4.453661320815081e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2031,price,Total,atlantic,1280.5030685567722,1280.5564895850644,4.171878194121577e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2032,price,Total,atlantic,1280.214798435642,1280.2653632282793,3.9497116186321196e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2033,price,Total,atlantic,1280.0254060473494,1280.0737594265577,3.777532772382854e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2034,price,Total,atlantic,1279.9040617663068,1279.9507298960773,3.646220928943701e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2035,price,Total,atlantic,1279.8290129979478,1279.8744168733174,3.547651671317623e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2036,price,Total,atlantic,1279.785013247505,1279.829484139127,3.4748720419216355e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2037,price,Total,atlantic,1279.761459301788,1279.8052540146302,3.422099683031634e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2038,price,Total,atlantic,1279.7510454414914,1279.7943602839368,3.3846303622635186e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2039,price,Total,atlantic,1279.7487944422433,1279.7917774259479,3.3587047623175235e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2040,price,Total,atlantic,1279.7513625335712,1279.7941236875117,3.3413642049882485e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2041,price,Total,atlantic,1279.7565430197124,1279.7991629015698,3.3303116979519004e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2042,price,Total,atlantic,1279.7629135247485,1279.8054501118556,3.323786512145745e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2043,price,Total,atlantic,1279.7695867171274,1279.8120808978583,3.32045558606854e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2044,price,Total,atlantic,1279.7760353027275,1279.8185151930275,3.319322219528239e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2045,price,Total,atlantic,1279.7819700903358,1279.8244543851351,3.3196509868280367e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2046,price,Total,atlantic,1279.7872557967353,1279.8297563421931,3.32090706993411e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2047,price,Total,atlantic,1279.7918535383908,1279.8343772841604,3.322707958486791e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2048,price,Total,atlantic,1279.7957820726788,1279.8383325370648,3.324785483911782e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2049,price,Total,atlantic,1279.7990921138085,1279.8416704705596,3.326956317873215e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2050,price,Total,atlantic,1279.8018496857933,1279.8444555601034,3.329099291467983e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2051,price,Total,atlantic,1279.8041256555741,1279.8467576988944,3.3311381379118255e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2052,price,Total,atlantic,1279.805989437694,1279.8486457360068,3.333028495318377e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2053,price,Total,atlantic,1279.8075054686976,1279.8501838267232,3.3347482213693425e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2054,price,Total,atlantic,1279.8087314814147,1279.8514296154185,3.336290255994834e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2055,price,Total,atlantic,1279.8097179150818,1279.8524335791792,3.337657426681654e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
2056,price,Total,atlantic,1279.8105080124328,1279.8532390771877,3.3388587206750915e-5,RD/TN/RL/113,Facilitator's working text - IUU (RD/TN/RL/113),IUU
