Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,costs_fleet,affected_managed,atlantic,7948168028.757559,7862146364.19162,-0.010822829141847632,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,costs_fleet,affected_managed,atlantic,7948168028.757559,7859965075.482517,-0.011097268320940277,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,costs_fleet,affected_managed,atlantic,7948168028.757559,7857794457.908374,-0.011370364909523938,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,costs_fleet,affected_managed,atlantic,7948168028.757559,7855634084.705743,-0.011642172600908225,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,costs_fleet,affected_managed,atlantic,7948168028.757559,7853483558.333954,-0.011912741411734578,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,costs_fleet,affected_managed,atlantic,7948168028.757559,7851342508.13606,-0.012182117976264605,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,costs_fleet,affected_managed,atlantic,7948168028.757559,7849210588.218827,-0.012450345813109389,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,costs_fleet,affected_managed,atlantic,7948168028.757559,7847087475.5280695,-0.012717465567381825,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,costs_fleet,affected_managed,atlantic,7948168028.757559,7844972868.098453,-0.012983515230897491,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,costs_fleet,affected_managed,atlantic,7948168028.757559,7842866483.459402,-0.013248530342735753,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,costs_fleet,affected_managed,atlantic,7948168028.757559,7840768057.180995,-0.013512544172188617,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,costs_fleet,affected_managed,atlantic,7948168028.757559,7838677341.545527,-0.013775587885897616,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,costs_fleet,affected_managed,atlantic,7948168028.757559,7836594104.332121,-0.014037690700768808,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,costs_fleet,affected_managed,atlantic,7948168028.757559,7834518127.7032175,-0.014298880024068494,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,costs_fleet,affected_managed,atlantic,7948168028.757559,7832449207.183034,-0.014559181581949243,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,costs_fleet,affected_managed,atlantic,7948168028.757559,7830387150.71914,-0.014818619537517506,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,costs_fleet,affected_managed,atlantic,7948168028.757559,7828331777.81932,-0.015077216599429599,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,costs_fleet,affected_managed,atlantic,7948168028.757559,7826282918.756743,-0.015334994121893045,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,costs_fleet,affected_managed,atlantic,7948168028.757559,7824240413.837133,-0.015591972196868304,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,costs_fleet,affected_managed,atlantic,7948168028.757559,7822204112.722389,-0.015848169739166928,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,costs_fleet,affected_managed,atlantic,7948168028.757559,7820173873.805615,-0.01610360456508255,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,costs_fleet,affected_managed,atlantic,7948168028.757559,7818149563.633067,-0.016358293465118894,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,costs_fleet,affected_managed,atlantic,7948168028.757559,7816131056.368957,-0.01661225227132522,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,costs_fleet,affected_managed,atlantic,7948168028.757559,7814118233.299476,-0.016865495919697805,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,costs_fleet,affected_managed,atlantic,7948168028.757559,7812110982.372738,-0.017118038508062226,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,costs_fleet,affected_managed,atlantic,7948168028.757559,7810109197.771677,-0.017369893349809172,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,costs_fleet,affected_managed,atlantic,7948168028.757559,7808112779.517205,-0.017621073023823167,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,costs_fleet,affected_managed,atlantic,7948168028.757559,7806121633.099187,-0.017871589420911667,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,costs_fleet,affected_managed,atlantic,7948168028.757559,7804135669.133051,-0.01812145378700842,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,costs_fleet,affected_oa,atlantic,4103438814.3492622,4103438814.3492622,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,costs_fleet,affected_oa,atlantic,4106157529.5094385,3779332019.9602904,-0.07959400174016067,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,costs_fleet,affected_oa,atlantic,4110305910.589787,3506887789.4224095,-0.14680613421320582,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,costs_fleet,affected_oa,atlantic,4115110190.069887,3274881496.132292,-0.20418133540266772,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,costs_fleet,affected_oa,atlantic,4120115901.987027,3075211547.895259,-0.25361042721828225,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,costs_fleet,affected_oa,atlantic,4125064817.8817086,2901858492.7481446,-0.2965302071936172,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,costs_fleet,affected_oa,atlantic,4129817591.4890876,2750237929.2981215,-0.33405341316625353,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,costs_fleet,affected_oa,atlantic,4134305587.2248254,2616783583.8715143,-0.36705608023812186,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,costs_fleet,affected_oa,atlantic,4138501285.813968,2498670573.8037014,-0.396237816243119,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,costs_fleet,affected_oa,atlantic,4142400376.692423,2393626694.7413726,-0.422164330563187,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,costs_fleet,affected_oa,atlantic,4146011096.4835963,2299800408.3309827,-0.44529805762422137,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,costs_fleet,affected_oa,atlantic,4149347994.237632,2215666234.7681036,-0.46602062833845476,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,costs_fleet,affected_oa,atlantic,4152428362.257399,2139955409.7370892,-0.4846496500246093,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,costs_fleet,affected_oa,atlantic,4155270249.0046206,2071604011.4247055,-0.5014514370224294,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,costs_fleet,affected_oa,atlantic,4157891396.7431536,2009713448.4739313,-0.516650807655023,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,costs_fleet,affected_oa,atlantic,4160308710.302637,1953519886.22729,-0.5304387192735072,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,costs_fleet,affected_oa,atlantic,4162538024.291398,1902370266.672426,-0.5429782849860518,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,costs_fleet,affected_oa,atlantic,4164594033.099686,1855703280.0990212,-0.5544095618083977,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,costs_fleet,affected_oa,atlantic,4166490305.8334675,1813034113.9938867,-0.5648533943651631,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,costs_fleet,affected_oa,atlantic,4168239342.3534966,1773942122.5672839,-0.5744145244870537,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,costs_fleet,affected_oa,atlantic,4169852646.3805633,1738060781.100018,-0.5831841245976266,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,costs_fleet,affected_oa,atlantic,4171340802.9597325,1705069445.8465972,-0.5912418748818647,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,costs_fleet,affected_oa,atlantic,4172713553.946451,1674686553.347557,-0.5986576764264877,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,costs_fleet,affected_oa,atlantic,4173979868.670704,1646663976.1518223,-0.6054930718493765,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,costs_fleet,affected_oa,atlantic,4175148008.785399,1620782313.999924,-0.6118024293774846,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,costs_fleet,affected_oa,atlantic,4176225587.233639,1596846946.44062,-0.6176339344976853,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,costs_fleet,affected_oa,atlantic,4177219621.6940994,1574684708.7454674,-0.6230304242162773,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,costs_fleet,affected_oa,atlantic,4178136583.022188,1554141080.7165897,-0.6280300919237957,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,costs_fleet,affected_oa,atlantic,4178982439.230003,1535077799.596117,-0.6326670853685228,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,costs_fleet,affected_oa,atlantic,4179762695.5128503,1517370825.2613456,-0.6369720159256155,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,costs_fleet,affected_oa,atlantic,4180482430.772215,1500908599.3146918,-0.640972393935538,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,costs_fleet,affected_oa,atlantic,4181146331.0234947,1485590550.3606448,-0.6446930021707731,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,costs_fleet,affected_oa,atlantic,4181758720.020067,1471325806.3114614,-0.6481562173189177,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,costs_fleet,affected_oa,atlantic,4182323587.3762717,1458032081.4412506,-0.6513822876254469,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,costs_fleet,affected_oa,atlantic,4182844614.4312468,1445634711.4682474,-0.6543895734303259,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,costs_fleet,affected_oa,atlantic,4183325198.062261,1434065814.4605935,-0.6571947561894398,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,costs_fleet,affected_oa,atlantic,4183768472.6292553,1423263559.0439668,-0.65981302064033,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,costs_fleet,affected_oa,atlantic,4184177330.210338,1413171524.4058793,-0.662258214009577,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,costs_fleet,affected_oa,atlantic,4184554439.2701173,1403738139.071701,-0.6645429855331156,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,costs_fleet,affected_oa,atlantic,4184902261.8878736,1394916187.474534,-0.6666789090445171,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,costs_fleet,affected_oa,atlantic,4185223069.6601586,1386662375.0367355,-0.6686765909590255,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,costs_fleet,affected_oa,atlantic,4185518958.381832,1378936943.890366,-0.6705457656262825,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,costs_fleet,affected_oa,atlantic,4185791861.600397,1371703332.5393896,-0.6722953797289548,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,costs_fleet,affected_oa,atlantic,4186043563.1304927,1364927873.7500699,-0.6739336671572234,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,costs_fleet,affected_oa,atlantic,4186275708.608318,1358579525.781595,-0.675468215581711,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,costs_fleet,affected_oa,atlantic,4186489816.159374,1352629632.7640233,-0.6769060257729455,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,costs_fleet,affected_oa,atlantic,4186687286.2472243,1347051710.6175115,-0.6782535645682404,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,costs_fleet,affected_oa,atlantic,4186869410.765677,1341821255.4036958,-0.6795168122622891,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,costs_fleet,affected_oa,atlantic,4187037381.432092,1336915571.4220176,-0.680701305092062,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,costs_fleet,affected_oa,atlantic,4187192297.535074,1332313616.7229378,-0.6818121733966584,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,costs_fleet,affected_oa,atlantic,4187335173.085822,1327995864.0165234,-0.682854175956049,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,costs_fleet,affected_oa,atlantic,4187466943.418637,1323944175.2171626,-0.6838317309470393,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,costs_fleet,affected_oa,atlantic,4187588471.2827096,1320141688.0900955,-0.6847489438985584,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,costs_fleet,affected_oa,atlantic,4187700552.464086,1316572713.658801,-0.6856096329800573,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,costs_fleet,affected_oa,atlantic,4187803920.9737773,1313222643.19889,-0.6864173519151942,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,costs_fleet,affected_oa,atlantic,4187899253.835291,1310077863.7879968,-0.6871754107770803,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,costs_fleet,affected_oa,atlantic,4187987175.502286,1307125681.5056374,-0.6878868948902961,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,costs_fleet,affected_oa,atlantic,4188068261.9347825,1304354251.4849358,-0.6885546820379769,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,costs_fleet,affected_oa,atlantic,4188143044.3601613,1301752514.1119,-0.6891814581488886,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,costs_fleet,affected_oa,atlantic,4188212012.7432013,1299310136.7495544,-0.6897697316190708,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,costs_fleet,affected_oa,atlantic,4188275618.987549,1297017460.4354446,-0.6903218464048986,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,costs_fleet,affected_oa,atlantic,4188334279.88934,1294865451.063244,-0.6908399940089176,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,costs_fleet,unaffected_managed,atlantic,20315978253.874523,20315978253.874523,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
