Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2021,biomass,Total,atlantic,117873629.10458377,117929117.18672436,4.707421207110094e-4,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2022,biomass,Total,atlantic,118904437.51887377,119045488.61666115,0.0011862559609265306,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2023,biomass,Total,atlantic,119638257.27779822,119877642.2594698,0.0020009066256769215,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2024,biomass,Total,atlantic,120155068.67846416,120494461.92342407,0.0028246269482656993,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2025,biomass,Total,atlantic,120515044.8939693,120949497.10313708,0.0036049624306244516,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2026,biomass,Total,atlantic,120762781.649923,121283790.57766175,0.00431431704884953,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2027,biomass,Total,atlantic,120930938.19713701,121528465.1801353,0.004941059681718635,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2028,biomass,Total,atlantic,121043196.38085935,121706928.46739979,0.005483431587943444,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2029,biomass,Total,atlantic,121116579.57263893,121836671.98660079,0.0059454487280165185,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2030,biomass,Total,atlantic,121163225.95489696,121930698.37529466,0.00633420259611931,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2031,biomass,Total,atlantic,121191721.30228908,121998631.24625605,0.006658127595648968,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2032,biomass,Total,atlantic,121208088.00657366,122047566.37638599,0.006925927003871193,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2033,biomass,Total,atlantic,121216511.83589882,122082717.85148028,0.007145940783662511,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2034,biomass,Total,atlantic,121219871.73623931,122107904.80646946,0.007325804404102988,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2035,biomass,Total,atlantic,121220123.41709962,122125915.91922837,0.007472294835174014,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2036,biomass,Total,atlantic,121218575.34540884,122138781.07617065,0.007591293068242317,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2037,biomass,Total,atlantic,121216086.13051592,122147973.06578046,0.007687815743045526,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2038,biomass,Total,atlantic,121213204.82400233,122154556.82572456,0.007766084586980802,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2039,biomass,Total,atlantic,121210269.9925802,122159299.55495586,0.007829613467850076,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2040,biomass,Total,atlantic,121207479.17413479,122162751.73045328,0.00788130041831893,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2041,biomass,Total,atlantic,121204937.1709694,122165306.56006666,0.007923517073752363,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2042,biomass,Total,atlantic,121202689.3062346,122167243.49750268,0.007958191330482882,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2043,biomass,Total,atlantic,121200744.0618768,122168760.007624,0.007986881212981613,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2044,biomass,Total,atlantic,121199088.26989491,122169994.69071956,0.008010839311452262,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2045,biomass,Total,atlantic,121197697.12267542,122171044.06717417,0.008031067979068388,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2046,biomass,Total,atlantic,121196540.61238112,122171974.72230224,0.00804836594338799,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2047,biomass,Total,atlantic,121195587.53665192,122172832.063905,0.008063367215885962,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2048,biomass,Total,atlantic,121194807.86859423,122173646.6135121,0.00807657326359375,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2049,biomass,Total,atlantic,121194174.04665166,122174438.50694287,0.008088379396140532,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2050,biomass,Total,atlantic,121193661.56766857,122175220.6987017,0.008099096259131244,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2051,biomass,Total,atlantic,121193249.14470516,122176001.23128289,0.008108967236321216,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2052,biomass,Total,atlantic,121192918.60567842,122176784.8323519,0.008118182464725052,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2053,biomass,Total,atlantic,121192654.64933646,122177574.0307918,0.008126890068586672,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2054,biomass,Total,atlantic,121192444.53393683,122178369.9299141,0.008135205125771603,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2055,biomass,Total,atlantic,121192277.74589486,122179172.73765165,0.008143216796585135,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2056,biomass,Total,atlantic,121192145.67671797,122179982.12552021,0.008150993971484898,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2057,biomass,Total,atlantic,121192041.32397932,122180797.46776721,0.008158589730695899,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2058,biomass,Total,atlantic,121191959.02393392,122181617.99737388,0.008166044854877841,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2059,biomass,Total,atlantic,121191894.21825045,122182442.90492278,0.008173390580796466,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2060,biomass,Total,atlantic,121191843.25424072,122183271.39867824,0.008180650758464554,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2061,biomass,Total,atlantic,121191803.21623218,122184102.73873247,0.008187843535340557,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2062,biomass,Total,atlantic,121191771.78487301,122184936.25415052,0.008194982667969225,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2063,biomass,Total,atlantic,121191747.1208599,122185771.34926376,0.008202078540979766,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2064,biomass,Total,atlantic,121191727.7696166,122186607.50329606,0.008209138956832993,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2065,biomass,Total,atlantic,121191712.58368033,122187444.26612969,0.008216169746440573,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2066,biomass,Total,atlantic,121191700.65987846,122188281.25205791,0.008223175240162084,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2067,biomass,Total,atlantic,121191691.28873849,122189118.13271043,0.008230158630227994,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2068,biomass,Total,atlantic,121191683.91393381,122189954.62988698,0.008237122248933425,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2069,biomass,Total,atlantic,121191678.09990585,122190790.50873084,0.00824406778162907,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2070,biomass,Total,atlantic,121191673.50610736,122191625.57147375,0.008250996429354493,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2071,biomass,Total,atlantic,121191669.86657995,122192459.65185472,0.008257909032663255,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2072,biomass,Total,atlantic,121191666.97380829,122193292.61023434,0.008264806165612986,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2073,biomass,Total,atlantic,121191664.6659905,122194124.32937816,0.00827168820686207,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2074,biomass,Total,atlantic,121191662.81702569,122194954.71085665,0.008278555393251084,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2075,biomass,Total,atlantic,121191661.32865654,122195783.67199656,0.008285407860009204,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2076,biomass,Total,atlantic,121191660.12431592,122196611.14331618,0.008292245670778037,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2077,biomass,Total,atlantic,121191659.14431636,122197437.06637706,0.008299068839902644,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2078,biomass,Total,atlantic,121191658.34209621,122198261.39199193,0.008305877348870906,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2079,biomass,Total,atlantic,121191657.68129458,122199084.0787325,0.00831267115833355,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2080,biomass,Total,atlantic,121191657.13347508,122199905.09168956,0.00831945021680855,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2019,price,Total,atlantic,1350.1688088039184,1350.1688088039184,0,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2020,price,Total,atlantic,1330.0261372897337,1332.5697573951518,0.0019124587360375925,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2021,price,Total,atlantic,1315.5063970588083,1319.4861297008174,0.0030252476543686695,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2022,price,Total,atlantic,1305.0641083097948,1309.7797765743483,0.003613361393150821,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2023,price,Total,atlantic,1297.5757691317099,1302.5925053512935,0.0038662375939253852,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2024,price,Total,atlantic,1292.224330645483,1297.2800704801384,0.00391243200948713,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2025,price,Total,atlantic,1288.415697218823,1293.360377296264,0.003837798691924223,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2026,price,Total,atlantic,1285.7181791838084,1290.4735465720726,0.00369860787943665,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2027,price,Total,atlantic,1283.8184676023197,1288.3514599312168,0.003530867052693961,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2028,price,Total,atlantic,1282.4895525936324,1286.7947007173016,0.0033568679877061455,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2029,price,Total,atlantic,1281.5673084700893,1285.655178497259,0.0031897427471442373,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2030,price,Total,atlantic,1280.9333882821104,1284.8230805211665,0.0030366077382623776,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2031,price,Total,atlantic,1280.502723412004,1284.217096880685,0.002900715008855123,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2032,price,Total,atlantic,1280.2143905647815,1283.7771120612338,0.0027829100521831384,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2033,price,Total,atlantic,1280.024944070167,1283.4587491644363,0.0026826079524283203,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
2034,price,Total,atlantic,1279.9035540495959,1283.2293027642313,0.00259843697137399,TN/RL/GEN/199,China - Cap (TN/RL/GEN/199),OFOC
