Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2021,biomass,Total,atlantic,117872707.30856748,118237240.93656743,0.0030926041856803154,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2022,biomass,Total,atlantic,118901802.09733212,119811276.17221867,0.007648951141565179,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2023,biomass,Total,atlantic,119633590.13289021,121154590.2316588,0.012713821403161516,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2024,biomass,Total,atlantic,120148515.8530063,122280416.50052392,0.017743878335757888,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2025,biomass,Total,atlantic,120507070.08532533,123212439.37847832,0.022449880253809545,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2026,biomass,Total,atlantic,120753998.87351,123977852.64422396,0.026697697805361683,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2027,biomass,Total,atlantic,120921975.32658072,124603476.442277,0.030445261134326048,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2028,biomass,Total,atlantic,121034604.68619925,125113772.82430679,0.033702494825206444,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2029,biomass,Total,atlantic,121108786.28639267,125530015.386567,0.03650626214450863,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2030,biomass,Total,atlantic,121156519.8667099,125870129.52996092,0.03890512593492022,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2031,biomass,Total,atlantic,121186260.24804154,126148893.31699966,0.04095045972043946,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2032,biomass,Total,atlantic,121203918.66376607,126378306.03746136,0.0426915848162438,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2033,biomass,Total,atlantic,121213594.65347214,126568009.94986841,0.044173389228358256,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2034,biomass,Total,atlantic,121218106.20497248,126725701.78174166,0.045435420080364705,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2035,biomass,Total,atlantic,121219370.84768437,126857502.7378377,0.04651180624619648,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2036,biomass,Total,atlantic,121218677.77101521,126968275.07327087,0.04743161209130476,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2037,biomass,Total,atlantic,121216880.93006407,127061884.15510765,0.04821938314363861,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2038,biomass,Total,atlantic,121214535.2635252,127141410.47444022,0.04889574668606989,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2039,biomass,Total,atlantic,121211992.20490164,127209318.39917058,0.04947799376262062,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2040,biomass,Total,atlantic,121209466.22979805,127267588.96399209,0.04998060731253939,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2041,biomass,Total,atlantic,121207080.90581305,127317823.55256063,0.05041572324884284,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2042,biomass,Total,atlantic,121204900.51460955,127361324.46395615,0.0507935233906201,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2043,biomass,Total,atlantic,121202951.57471684,127399157.3711082,0.05112256521716513,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2044,biomass,Total,atlantic,121201237.33668762,127432199.73089574,0.0514100559625393,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2045,biomass,Total,atlantic,121199747.41962844,127461178.36698264,0.05166207917641379,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2046,biomass,Total,atlantic,121198464.11311924,127486698.74138461,0.05188378148419696,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2047,biomass,Total,atlantic,121197366.40974623,127509267.85773715,0.05207952643666806,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2048,biomass,Total,atlantic,121196432.5086112,127529312.28449458,0.05225302135385392,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2049,biomass,Total,atlantic,121195641.3012045,127547192.43163975,0.0524074221006834,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2050,biomass,Total,atlantic,121194973.19039723,127563213.94143522,0.05254541985857353,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2051,biomass,Total,atlantic,121194410.4811902,127577636.84552284,0.052669313205028795,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2052,biomass,Total,atlantic,121193937.50402197,127590682.98298515,0.052781068184626787,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2053,biomass,Total,atlantic,121193540.5777295,127602542.05512491,0.052882368539145824,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2054,biomass,Total,atlantic,121193207.88244529,127613376.60339068,0.05297465784693816,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2055,biomass,Total,atlantic,121192929.28768316,127623326.12982112,0.05305917498597407,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2056,biomass,Total,atlantic,121192696.16400157,127632510.52902614,0.05313698406635015,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2057,biomass,Total,atlantic,121192501.19539945,127641032.96283843,0.053208999763458706,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2058,biomass,Total,atlantic,121192338.20222002,127648982.28017396,0.05327600881155093,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2059,biomass,Total,atlantic,121192201.97957751,127656435.06295586,0.05333868828018863,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2060,biomass,Total,atlantic,121192088.15332653,127663457.36241789,0.05339762114589604,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2061,biomass,Total,atlantic,121191993.05377118,127670106.1774011,0.05345330958255357,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2062,biomass,Total,atlantic,121191913.60626289,127676430.71642436,0.053506186322206606,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2063,biomass,Total,atlantic,121191847.2372845,127682473.47763212,0.05355662437952173,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2064,biomass,Total,atlantic,121191791.79438205,127688271.17467442,0.053604945385364956,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2065,biomass,Total,atlantic,121191745.47826195,127693855.5317634,0.053651426735723796,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2066,biomass,Total,atlantic,121191706.78543817,127699253.96729034,0.05369630772981319,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2067,biomass,Total,atlantic,121191674.4599415,127704490.18225962,0.05373979484433024,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2068,biomass,Total,atlantic,121191647.4527561,127709584.66724278,0.0537820662684493,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2069,biomass,Total,atlantic,121191624.88780938,127714555.13945238,0.053823275805415335,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2070,biomass,Total,atlantic,121191606.03349549,127719416.91979098,0.05386355623087717,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2071,biomass,Total,atlantic,121191590.27885704,127724183.25827624,0.05390302218485593,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2072,biomass,Total,atlantic,121191577.11367753,127728865.61501962,0.05394177266304671,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2073,biomass,Total,atlantic,121191566.11185175,127733473.90290658,0.053979893163663584,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2074,biomass,Total,atlantic,121191556.91749935,127738016.69725198,0.05401745753797934,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
2075,biomass,Total,atlantic,121191549.2333717,127742501.41696262,0.05405452958585521,RD/TN/RL/103,Morocco - Industrial fishing (RD/TN/RL/103),OFOC
