Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2021,biomass,Total,atlantic,117873629.10458377,118128354.21896106,0.002161001712701017,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2022,biomass,Total,atlantic,118904437.51887377,119545645.18338087,0.005392630232200768,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2023,biomass,Total,atlantic,119638257.27779822,120718177.9727569,0.009026549863988133,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2024,biomass,Total,atlantic,120155068.67846416,121676917.45960188,0.012665706056980402,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2025,biomass,Total,atlantic,120515044.8939693,122453816.17577048,0.01608737965875493,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2026,biomass,Total,atlantic,120762781.649923,123078967.54124801,0.01917963349038581,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2027,biomass,Total,atlantic,120930938.19713701,123579252.16480087,0.021899391563031403,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2028,biomass,Total,atlantic,121043196.38085935,123977872.95287989,0.024244870094033706,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2029,biomass,Total,atlantic,121116579.57263893,124294391.3360603,0.026237628032712883,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2030,biomass,Total,atlantic,121163225.95489696,124545021.70319165,0.02791107385630002,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2031,biomass,Total,atlantic,121191721.30228908,124743036.94844761,0.02930328580201009,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2032,biomass,Total,atlantic,121208088.00657366,124899200.11046132,0.030452688138166793,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2033,biomass,Total,atlantic,121216511.83589882,125022176.22084886,0.03139559394434725,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2034,biomass,Total,atlantic,121219871.73623931,125118902.37428176,0.03216494607852991,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2035,biomass,Total,atlantic,121220123.41709962,125194908.05096585,0.03278980850555319,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2036,biomass,Total,atlantic,121218575.34540884,125254585.51165357,0.033295311009424386,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2037,biomass,Total,atlantic,121216086.13051592,125301414.05789275,0.03370285296110021,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2038,biomass,Total,atlantic,121213204.82400233,125338143.66239558,0.03403044119147361,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2039,biomass,Total,atlantic,121210269.9925802,125366943.90560497,0.034293083525671675,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2040,biomass,Total,atlantic,121207479.17413479,125389523.90554763,0.034503190396399853,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2041,biomass,Total,atlantic,121204937.1709694,125407228.35698952,0.03467095717472671,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2042,biomass,Total,atlantic,121202689.3062346,125421114.10857654,0.03480471288622591,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2043,biomass,Total,atlantic,121200744.0618768,125432011.01546736,0.034911229187094446,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
2044,biomass,Total,atlantic,121199088.26989491,125440570.1664153,0.03499598847703501,RD/TN/RL/124,Brazil - Formula (RD/TN/RL/124),OFOC
