Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2020,biomass,Total,atlantic,116441600.43312888,116441600.43312888,0,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2021,biomass,Total,atlantic,117872529.81250869,117928545.20019427,4.7522003451255074e-4,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2022,biomass,Total,atlantic,118901109.09744692,119042789.3036112,0.0011915801899557532,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2023,biomass,Total,atlantic,119631991.08939281,119871493.26150095,0.0020019910220267084,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2024,biomass,Total,atlantic,120145671.62063637,120484291.05569103,0.002818407275826474,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2025,biomass,Total,atlantic,120502759.34424502,120935580.4634192,0.003591794258733322,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2026,biomass,Total,atlantic,120748143.74586862,121267131.84038481,0.0042981041233103425,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2027,biomass,Total,atlantic,120914635.29189825,121510585.95552957,0.00492868925413904,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2028,biomass,Total,atlantic,121025950.97675559,121689646.09890501,0.005483907515644252,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2029,biomass,Total,atlantic,121099067.61278681,121821904.3028877,0.005968969904971873,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2030,biomass,Total,atlantic,121146027.41240342,121920311.51609108,0.006391328879913272,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
2031,biomass,Total,atlantic,121175296.84382716,121994333.03699163,0.006759102015818092,RD/TN/RL/77/Rev.2,Australia - Overfished (RD/TN/RL/77/Rev.2),Overfished
