Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2021,biomass,Total,atlantic,117871075.78303812,118078053.32234727,0.001755965472734987,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2022,biomass,Total,atlantic,118897078.02006006,119414707.34306964,0.004353591624196577,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2023,biomass,Total,atlantic,119625095.67853674,120492479.24165776,0.007250849482719767,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2024,biomass,Total,atlantic,120136368.86152175,121354572.23341392,0.010140171402186812,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2025,biomass,Total,atlantic,120491957.84831214,122041490.33854511,0.012860049068035624,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2026,biomass,Total,atlantic,120736907.92820843,122588725.71767953,0.0153376280811516,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2027,biomass,Total,atlantic,120903964.94800818,123026032.83034514,0.017551681479176493,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2028,biomass,Total,atlantic,121016651.05033472,123377588.17159463,0.01950919233649858,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2029,biomass,Total,atlantic,121091694.33694115,123662589.57530916,0.021230979155468864,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2030,biomass,Total,atlantic,121140888.18221286,123896022.64628895,0.022743224896386586,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2031,biomass,Total,atlantic,121172482.05293477,124089438.39971052,0.024072762209339488,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2032,biomass,Total,atlantic,121192204.28746241,124251661.77434027,0.02524467233569714,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2033,biomass,Total,atlantic,121204004.30630617,124389397.38246375,0.02628125278854216,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2034,biomass,Total,atlantic,121210585.47912018,124507725.87144282,0.02720175287735585,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2035,biomass,Total,atlantic,121213784.28184262,124610498.46100515,0.02802250750017502,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2036,biomass,Total,atlantic,121214837.99816382,124700643.48483638,0.028757250714845396,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2037,biomass,Total,atlantic,121214572.41999546,124780400.43764837,0.029417486251551533,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2038,biomass,Total,atlantic,121213532.61190301,124851496.26795506,0.03001285069134937,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2039,biomass,Total,atlantic,121212073.45380169,124915276.78807195,0.03055143954518424,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2040,biomass,Total,atlantic,121210421.9580467,124972803.8620423,0.031040085854150582,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2041,biomass,Total,atlantic,121208719.90092492,125024926.886334,0.03148459111298609,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2042,biomass,Total,atlantic,121207052.80500357,125072335.18601058,0.03188991309957379,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2043,biomass,Total,atlantic,121205469.5118216,125115596.37403452,0.03226031694742586,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2044,biomass,Total,atlantic,121203995.3046409,125155184.46009982,0.03259949596156275,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2045,biomass,Total,atlantic,121202640.63580205,125191500.51330121,0.03291066808919751,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2046,biomass,Total,atlantic,121201406.87699527,125224887.93433213,0.03319665308357528,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2047,biomass,Total,atlantic,121200290.06615825,125255643.831713,0.033459934488119666,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2048,biomass,Total,atlantic,121199283.31574942,125284027.581486,0.0337027097354608,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2049,biomass,Total,atlantic,121198378.33360404,125310267.34617713,0.033926930946674316,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2050,biomass,Total,atlantic,121197566.36078107,125334565.10870758,0.03413433843722142,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2051,biomass,Total,atlantic,121196838.73043996,125357100.61854061,0.034326488476763846,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2052,biomass,Total,atlantic,121196187.18354441,125378034.53404896,0.03450477649244352,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2053,biomass,Total,atlantic,121195604.03106132,125397510.96441844,0.03467045663042539,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2054,biomass,Total,atlantic,121195082.22133201,125415659.55715783,0.03482465838108847,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2055,biomass,Total,atlantic,121194615.35061035,125432597.23674025,0.03496840081442247,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2056,biomass,Total,atlantic,121194197.64105918,125448429.67120035,0.035102604851933034,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2057,biomass,Total,atlantic,121193823.9014898,125463252.5231714,0.03522810391024487,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2058,biomass,Total,atlantic,121193489.48026446,125477152.5273899,0.03534565318232717,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2059,biomass,Total,atlantic,121193190.21600449,125490208.4263734,0.03545593776936043,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2060,biomass,Total,atlantic,121192922.38934377,125502491.78855233,0.03555957983555888,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
2061,biomass,Total,atlantic,121192682.67746376,125514067.72775276,0.035657144926725705,TN/RL/GEN/200/Rev.1,India - S&DT (TN/RL/GEN/200/Rev.1),Other
