Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2021,biomass,Total,atlantic,117872850.99161649,117928517.85224587,4.722619344579946e-4,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2022,biomass,Total,atlantic,118902106.22827154,119044083.88913465,0.001194071874475704,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2023,biomass,Total,atlantic,119633920.84002712,119875890.59971733,0.002022584882207187,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2024,biomass,Total,atlantic,120148655.06492038,120493481.83167276,0.002870001054660625,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2025,biomass,Total,atlantic,120506793.39869086,120950922.14670509,0.0036855079741840626,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2026,biomass,Total,atlantic,120753132.57064834,121289573.8538158,0.004442462665335816,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2027,biomass,Total,atlantic,120920425.27073704,121540686.66113305,0.005129500570373186,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2028,biomass,Total,atlantic,121032361.30298856,121727632.58886948,0.005744507323462055,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2029,biomass,Total,atlantic,121105913.56128943,121867745.85053627,0.006290628317347139,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2030,biomass,Total,atlantic,121153136.09886642,121973790.86738762,0.006773698105936881,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2031,biomass,Total,atlantic,121182516.53230305,122055108.10086685,0.007200639114729074,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2032,biomass,Total,atlantic,121199978.99138728,122118494.05383131,0.007578508429521286,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2033,biomass,Total,atlantic,121209619.71525186,122168868.77215973,0.0079139680428117,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2034,biomass,Total,atlantic,121214241.64540902,122209777.16126889,0.008213024330689924,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2035,biomass,Total,atlantic,121215739.85331029,122243762.39627433,0.008480932791468393,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2036,biomass,Total,atlantic,121215377.39460807,122272642.07844898,0.00872219933283766,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2037,biomass,Total,atlantic,121213981.34854305,122297711.15795925,0.008940633723596695,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
2038,biomass,Total,atlantic,121212081.1439332,122319890.15271232,0.009139427343580062,RD/TN/RL/112/Rev.1,EU and others - Overfishing and overcapacity (RD/TN/RL/112/Rev.1),OFOC
