Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2021,biomass,Total,atlantic,117867823.14179283,117936911.3560956,5.861499131926063e-4,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2022,biomass,Total,atlantic,118888133.93340236,119061689.49599291,0.0014598224132929456,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2023,biomass,Total,atlantic,119609781.8217214,119902631.72511359,0.0024483775401302386,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2024,biomass,Total,atlantic,120115455.18895338,120530514.59067366,0.0034555037157153624,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2025,biomass,Total,atlantic,120467024.58622247,121000744.40130655,0.004430422490447441,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2026,biomass,Total,atlantic,120709779.4752843,121355435.29910867,0.005348827796977095,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2027,biomass,Total,atlantic,120876333.48252513,121625923.14173803,0.006201293815064874,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2028,biomass,Total,atlantic,120989882.4245444,121835165.51254994,0.006986394821341408,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2029,biomass,Total,atlantic,121066767.07049152,121999796.4492903,0.007706734072245635,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2030,biomass,Total,atlantic,121118413.41103752,122131777.61165038,0.00836672287948341,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2031,biomass,Total,atlantic,121152763.54978864,122239671.62762773,0.008971384935783313,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2032,biomass,Total,atlantic,121175311.35569859,122329596.4839996,0.009525745099286071,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2033,biomass,Total,atlantic,121189841.82385764,122405926.35760617,0.01003454180191146,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2034,biomass,Total,atlantic,121198953.50539479,122471798.56951202,0.010502112661068326,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
2035,biomass,Total,atlantic,121204424.7617347,122529476.2243755,0.010932368725363049,RD/TN/RL/96/Rev.1,OFOC - List approach,OFOC
