"","Id","Name","Category","Year","Region","Biomass","Catches","Fishing Mortality","Revenue"
"82","WT/MIN(21)/W/5 | Sustainability scenario","Chair's text - Nov 2021 [Sustainability scenario]","Other & Multiple",2080,"atlantic",0.0609483697185882,-0.0218347090234492,-0.0780274338552358,-0.00287541640271428
"83","WT/MIN(21)/W/5 | Full exemption for domestic only","Chair's text - Nov 2021 [Full exemption for domestic only]","Other & Multiple",2050,"atlantic",0.0268677189607067,-0.00983273549935359,-0.0357401968943038,-0.0012880475038374
"84","WT/MIN(21)/W/5 | Full exemption for domestic only","Chair's text - Nov 2021 [Full exemption for domestic only]","Other & Multiple",2080,"atlantic",0.0299340831996852,-0.0101271673100367,-0.0388969072518348,-0.00132678807205494
"85","WT/MIN(21)/W/5 | Managed exemption for domestic only","Chair's text - Nov 2021 [Managed exemption for domestic only]","Other & Multiple",2050,"atlantic",0.0333683458260422,-0.012148189959979,-0.044046767998914,-0.00159297972681747
"86","WT/MIN(21)/W/5 | Managed exemption for domestic only","Chair's text - Nov 2021 [Managed exemption for domestic only]","Other & Multiple",2080,"atlantic",0.0361494500636411,-0.012316364103657,-0.0467749263046189,-0.00161515150973658
"87","WT/MIN(21)/W/5 | Sustainability scenario + No expected IUU finding","Chair's text - Nov 2021 [Sustainability scenario + No expected IUU finding]","Other & Multiple",2050,"atlantic",0.0518662187410582,-0.0187414094184932,-0.0671260535812806,-0.00246468659798449
"88","WT/MIN(21)/W/5 | Sustainability scenario + No expected IUU finding","Chair's text - Nov 2021 [Sustainability scenario + No expected IUU finding]","Other & Multiple",2080,"atlantic",0.0539823286422797,-0.0191174236385648,-0.0693557665003836,-0.00251455378411208
"89","Ambitious Reform","All subsidies","Ambitious Reform",2050,"indian",0.06832214042991,0.0107690794888039,-0.0538723843333863,0.00139812941979551
"90","Ambitious Reform","All subsidies","Ambitious Reform",2080,"indian",0.0686133288244668,0.0108071417112594,-0.0540945780423657,0.00140304794928308
"91","RD/TN/RL/87","IUU (Option A)","IUU",2050,"indian",1.44766541024021e-05,2.74738544271168e-06,-1.1729098861698e-05,3.58354194800116e-07
"92","RD/TN/RL/87","IUU (Option A)","IUU",2080,"indian",1.45527252650309e-05,2.76196578233395e-06,-1.17905878975592e-05,3.60255973841679e-07
"93","RD/TN/RL/104","IUU (Option B)","IUU",2050,"indian",1.44766541024021e-05,2.74738544271168e-06,-1.1729098861698e-05,3.58354194800116e-07
"94","RD/TN/RL/104","IUU (Option B)","IUU",2080,"indian",1.45527252650309e-05,2.76196578233395e-06,-1.17905878975592e-05,3.60255973841679e-07
"95","RD/TN/RL/113","Facilitator's working text - IUU","IUU",2050,"indian",1.44766541024021e-05,2.74738544271168e-06,-1.1729098861698e-05,3.58354194800116e-07
"96","RD/TN/RL/113","Facilitator's working text - IUU","IUU",2080,"indian",1.45527252650309e-05,2.76196578233395e-06,-1.17905878975592e-05,3.60255973841679e-07
"97","RD/TN/RL/89/Rev.2","IUU (Option C)","IUU",2050,"indian",1.44766541024021e-05,2.74738544271168e-06,-1.1729098861698e-05,3.58354194800116e-07
"98","RD/TN/RL/89/Rev.2","IUU (Option C)","IUU",2080,"indian",1.45527252650309e-05,2.76196578233395e-06,-1.17905878975592e-05,3.60255973841679e-07
"99","RD/TN/RL/81","CAP - De minimis","OFOC",2050,"indian",0.000611239547393751,0.000114517742951361,-0.000496418373900261,1.49363532367427e-05
"100","RD/TN/RL/81","CAP - De minimis","OFOC",2080,"indian",0.000627066744544184,0.000117568299181475,-0.000509179156046978,1.53342117292735e-05
"101","RD/TN/RL/79/Rev.1","OFOC - Negative effects (Option A)","OFOC",2050,"indian",1.37438569133766e-05,1.21339771016569e-06,-1.25302869887794e-05,1.58269183038839e-07
"102","RD/TN/RL/79/Rev.1","OFOC - Negative effects (Option A)","OFOC",2080,"indian",2.72756025791444e-05,3.83704591413683e-06,-2.34379173816544e-05,5.00483414779568e-07
"103","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2050,"indian",0.0104535705596234,0.00192982615916786,-0.00843556265107248,0.000251505505282535
"104","TN/RL/GEN/199","CAP - Optional criteria","OFOC",2080,"indian",0.0105242752126953,0.00194281930427952,-0.00849208289094254,0.000253197414932355
"105","RD/TN/RL/91","OFOC - ABNJ","OFOC",2050,"indian",0.0836905211618395,-0.0547286464749811,-0.12772942545296,-0.00731441150269621
"106","RD/TN/RL/91","OFOC - ABNJ","OFOC",2080,"indian",0.0836968607912567,-0.0547130106027537,-0.12772009996684,-0.00731226975835367
"107","RD/TN/RL/96/Rev.1","OFOC - List approach","OFOC",2050,"indian",0.0194300785657801,-0.0291802912442529,-0.0476838684987814,-0.00385531049593858
"108","RD/TN/RL/96/Rev.1","OFOC - List approach","OFOC",2080,"indian",0.0194799719845954,-0.0292749815865362,-0.0478233559372643,-0.00386798413582308
"109","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2050,"indian",0.033567899435018,0.00584419911347377,-0.0268232985338447,0.000760356928416946
"110","TN/RL/GEN/197/Rev.2","CAP - Tiers","OFOC",2080,"indian",0.0336398469393363,0.00585589631361016,-0.0268797209279383,0.000761874931037321
"111","RD/TN/RL/103","OFOC - Vessel characteristics","OFOC",2050,"indian",0.0585206311911013,-0.0014660165476187,-0.0566702678919162,-0.000191341544213492
"112","RD/TN/RL/103","OFOC - Vessel characteristics","OFOC",2080,"indian",0.0585138013492968,-0.00149099508317447,-0.056687778993512,-0.000194603808627346
"113","RD/TN/RL/112/Rev.1","OFOC - Prohibition + management","OFOC",2050,"indian",1.37438569133766e-05,1.21339771016569e-06,-1.25302869887794e-05,1.58269183038839e-07
"114","RD/TN/RL/112/Rev.1","OFOC - Prohibition + management","OFOC",2080,"indian",2.72756025791444e-05,3.83704591413683e-06,-2.34379173816544e-05,5.00483414779568e-07
"115","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2050,"indian",0.0830125030215655,-0.0545033050394952,-0.126975272840707,-0.00728354803738637
"116","RD/TN/RL/121","OFOC - Negative effects + ABNJ","OFOC",2080,"indian",0.0830186047324128,-0.0544880844501865,-0.12696613759149,-0.00728146360865395
"117","RD/TN/RL/124","CAP - Formula","OFOC",2050,"indian",0.0451325836518078,0.00760269988294618,-0.0359092084161496,0.000988394010780482
"118","RD/TN/RL/124","CAP - Formula","OFOC",2080,"indian",0.0453169584965941,0.00763066938682365,-0.0360524994868273,0.00099201821498458
"119","RD/TN/RL/124/Rev.1","CAP - Formula (revised)","OFOC",2050,"indian",0.0438715514311551,0.00741635318382946,-0.034923069028316,0.000964245532643125
"120","RD/TN/RL/124/Rev.1","CAP - Formula (revised)","OFOC",2080,"indian",0.0440499033912764,0.00744361490987854,-0.0350618187526224,0.000967778594382265
"121","RD/TN/RL/77/Rev.2","Overfished - Negative effects (Option A)","Overfished",2050,"indian",0,0,0,0
"122","RD/TN/RL/77/Rev.2","Overfished - Negative effects (Option A)","Overfished",2080,"indian",0,0,0,0
"123","RD/TN/RL/95","Overfished - Negative effects + rebuttable (Option B)","Overfished",2050,"indian",0,0,0,0
"124","RD/TN/RL/95","Overfished - Negative effects + rebuttable (Option B)","Overfished",2080,"indian",0,0,0,0
"125","RD/TN/RL/119/Rev.1 | Objective definition","Facilitator's text - Overfished [Objective definition]","Overfished",2050,"indian",1.37438569133766e-05,1.21339771016569e-06,-1.25302869887794e-05,1.58269183038839e-07
"126","RD/TN/RL/119/Rev.1 | Objective definition","Facilitator's text - Overfished [Objective definition]","Overfished",2080,"indian",2.72756025791444e-05,3.83704591413683e-06,-2.34379173816544e-05,5.00483414779568e-07
"127","RD/TN/RL/119/Rev.1 | Relevant authorities","Facilitator's text - Overfished [Relevant authorities]","Overfished",2050,"indian",0,0,0,0
"128","RD/TN/RL/119/Rev.1 | Relevant authorities","Facilitator's text - Overfished [Relevant authorities]","Overfished",2080,"indian",0,0,0,0
"129","TN/RL/GEN/202","Disputed waters","Other & Multiple",2050,"indian",2.73457431267854e-07,2.4323878846385e-08,-2.49133484187706e-07,3.17267965767012e-09
"130","TN/RL/GEN/202","Disputed waters","Other & Multiple",2080,"indian",5.39184682052681e-07,7.62163110890201e-08,-4.62968121254501e-07,9.94125735074781e-09
"131","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2050,"indian",0.0639735268795694,0.010182997309999,-0.0505562668719097,0.001322373552372
"132","RD/TN/RL/125","Comprehensive text proposal","Other & Multiple",2080,"indian",0.0641342046427483,0.0102441715283528,-0.0506421397595122,0.00133028260160244
"133","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2050,"indian",0.0597138010044734,0.000707398639785788,-0.0556814512642538,9.22410215023861e-05
"134","TN/RL/GEN/200/Rev.1","S&DT","Other & Multiple",2080,"indian",0.0597819712198275,0.000720747050241005,-0.0557295988925023,9.39810381353914e-05
"135","RD/TN/RL/126/Rev.2 | Objective definition","Chair's text - Consolidated text (Dec 2020) [Objective definition]","Other & Multiple",2050,"indian",0.081547114940142,-0.0618954210719496,-0.132627172714552,-0.00829934841912464
"136","RD/TN/RL/126/Rev.2 | Objective definition","Chair's text - Consolidated text (Dec 2020) [Objective definition]","Other & Multiple",2080,"indian",0.0815817224819678,-0.0618455175890391,-0.132608786825536,-0.00829246754561386
"137","RD/TN/RL/126/Rev.2 | Relevant authorities","Chair's text - Consolidated text (Dec 2020) [Relevant authorities]","Other & Multiple",2050,"indian",0.081547115910424,-0.0618954194302733,-0.132627171974797,-0.00829934819275887
"138","RD/TN/RL/126/Rev.2 | Relevant authorities","Chair's text - Consolidated text (Dec 2020) [Relevant authorities]","Other & Multiple",2080,"indian",0.0815817224819692,-0.0618455175890393,-0.132608786825537,-0.0082924675456138
"139","RD/TN/RL/126/Rev.2 | Objective definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - Optional criteria]","Other & Multiple",2050,"indian",0.0371148632169974,0.00638257177723534,-0.0296324857831413,0.000830208269999693
"140","RD/TN/RL/126/Rev.2 | Objective definition + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - Optional criteria]","Other & Multiple",2080,"indian",0.0373582490807711,0.00642131858232744,-0.0298228028030409,0.000835234233671614
"141","RD/TN/RL/126/Rev.2 | Relevant authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant authorities + CAP - Optional criteria]","Other & Multiple",2050,"indian",0.0371017289250454,0.0063818636875119,-0.0296208793995306,0.000830116420003848
"142","RD/TN/RL/126/Rev.2 | Relevant authorities + TN/RL/GEN/199","Chair's text - Consolidated text (Dec 2020) [Relevant authorities + CAP - Optional criteria]","Other & Multiple",2080,"indian",0.0373323559009864,0.00641857554106364,-0.0298012302268083,0.000834878431140754
"143","RD/TN/RL/126/Rev.2 | Objective definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - Tiers]","Other & Multiple",2050,"indian",0.0498370326428621,0.00828432254059596,-0.0395801527382408,0.00107669172401294
"144","RD/TN/RL/126/Rev.2 | Objective definition + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Objective definition + CAP - Tiers]","Other & Multiple",2080,"indian",0.0500492256678656,0.00831560223872042,-0.0397444447450558,0.00108074246476564
"145","RD/TN/RL/126/Rev.2 | Relevant authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant authorities + CAP - Tiers]","Other & Multiple",2050,"indian",0.0498258014898336,0.00828385068883559,-0.0395703275172365,0.00107663061807405
"146","RD/TN/RL/126/Rev.2 | Relevant authorities + TN/RL/GEN/197/Rev.2","Chair's text - Consolidated text (Dec 2020) [Relevant authorities + CAP - Tiers]","Other & Multiple",2080,"indian",0.050027063252779,0.00831351822521542,-0.0397261618175279,0.00108047258709236
