Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2021,biomass,Total,atlantic,117873543.60954922,118050178.34575275,0.0014985104442826972,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2022,biomass,Total,atlantic,118904203.9592239,119349371.61510791,0.003743918558478176,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2023,biomass,Total,atlantic,119637874.01435314,120387966.74958679,0.006269692949773245,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2024,biomass,Total,atlantic,120154594.43385218,121211556.89851925,0.008796687880703128,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2025,biomass,Total,atlantic,120514581.36461146,121860474.88741593,0.011167889458392826,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2026,biomass,Total,atlantic,120762452.13488773,122369144.53954998,0.013304569228750245,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2027,biomass,Total,atlantic,120930868.70976192,122766224.18128581,0.015176898099763176,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2028,biomass,Total,atlantic,121043501.73570457,123075146.72386472,0.016784420138440753,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2029,biomass,Total,atlantic,121117354.74425727,123314817.71600394,0.01814325433697486,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2030,biomass,Total,atlantic,121164541.96426545,123500335.79665259,0.019277866234793512,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2031,biomass,Total,atlantic,121193624.52558038,123643664.91387177,0.020215918105281668,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2032,biomass,Total,atlantic,121210601.79989387,123754226.84749994,0.02098516969501832,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2033,biomass,Total,atlantic,121219639.53258398,123839405.01199219,0.021611724713172478,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2034,biomass,Total,atlantic,121223600.28894983,123904962.4956231,0.022119143469439464,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2035,biomass,Total,atlantic,121224427.16762394,123955382.98390865,0.022528098338699242,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2036,biomass,Total,atlantic,121223419.58503313,123994145.28966175,0.022856356586155112,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2037,biomass,Total,atlantic,121221430.25506929,124023942.32336214,0.02311894903727767,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2038,biomass,Total,atlantic,121219004.99142656,124046854.47576033,0.0233284333965105,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2039,biomass,Total,atlantic,121216481.2623519,124064486.12092486,0.023495194951328038,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2040,biomass,Total,atlantic,121214057.1536136,124078072.59607536,0.02362775002929087,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2041,biomass,Total,atlantic,121211839.22011088,124088563.73480847,0.023733032459590832,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2042,biomass,Total,atlantic,121209875.36460799,124096688.89431617,0.023816652900800657,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2043,biomass,Total,atlantic,121208177.16503902,124103007.44729002,0.023883126947032235,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2044,biomass,Total,atlantic,121206734.81933255,124107947.90205225,0.023936071597375902,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2045,biomass,Total,atlantic,121205526.96726465,124111838.15457287,0.023978371779144712,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2046,biomass,Total,atlantic,121204526.99141411,124114928.84342104,0.024012319706615364,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2047,biomass,Total,atlantic,121203706.92613062,124117411.35288702,0.024039730307359303,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2048,biomass,Total,atlantic,121203039.7644524,124119431.67154409,0.024062036008003156,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2049,biomass,Total,atlantic,121202500.71126543,124121101.04678875,0.02408036400565823,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2050,biomass,Total,atlantic,121202067.75966527,124122504.16633272,0.024095598867656824,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2051,biomass,Total,atlantic,121201721.84674186,124123705.43356761,0.024108432968638613,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2052,biomass,Total,atlantic,121201446.7605023,124124753.77568847,0.02411940693218554,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2053,biomass,Total,atlantic,121201228.91097444,124125686.32378949,0.0241289419182634,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2054,biomass,Total,atlantic,121201057.0381797,124126531.2267231,0.02413736530055057,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2055,biomass,Total,atlantic,121200921.90222028,124127309.80048767,0.024144931014866974,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2056,biomass,Total,atlantic,121200815.98232217,124128038.16845182,0.024151835632497693,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2057,biomass,Total,atlantic,121200733.19954938,124128728.51182134,0.024158231018711805,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2058,biomass,Total,atlantic,121200668.67009829,124129390.02204841,0.02416423427433347,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
2059,biomass,Total,atlantic,121200618.49121502,124130029.62553063,0.024169935523290605,Absolute,Fuel subsidies,"Reference: All fuel 
subsidies (absolute $)"
