Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2021,biomass,Total,atlantic,117873543.60954922,118021888.7975258,0.0012585113116472995,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2022,biomass,Total,atlantic,118904172.75461394,119279240.21136199,0.003154367488196493,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2023,biomass,Total,atlantic,119637746.86240053,120271490.29110366,0.00529718625871498,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2024,biomass,Total,atlantic,120154283.78204784,121049502.51686528,0.00745057693025173,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2025,biomass,Total,atlantic,120513990.9804546,121656429.01771596,0.009479712919362629,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2026,biomass,Total,atlantic,120761489.6643843,122127972.4844822,0.011315551206726334,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2027,biomass,Total,atlantic,120929454.71115665,122493141.25103804,0.012930568020969762,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2028,biomass,Total,atlantic,121041574.93023065,122775190.20530969,0.014322477843487344,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2029,biomass,Total,atlantic,121114874.0338325,122992574.35455921,0.015503465909580903,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2030,biomass,Total,atlantic,121161486.04584783,123159826.8491218,0.01649320149901251,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2031,biomass,Total,atlantic,121189989.93100733,123288324.2540212,0.0173144194847152,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2032,biomass,Total,atlantic,121206400.0621663,123386930.6226376,0.01799022625334067,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2033,biomass,Total,atlantic,121214894.01205087,123462526.85596603,0.018542546790427508,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2034,biomass,Total,atlantic,121218343.03061534,123520438.54213396,0.018991313145875842,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2035,biomass,Total,atlantic,121218696.02357092,123564777.55061477,0.019354122788019883,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2036,biomass,Total,atlantic,121217255.72950165,123598712.30183017,0.019646184513884585,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2037,biomass,Total,atlantic,121214876.14274235,123624680.1393766,0.019880431126262633,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2038,biomass,Total,atlantic,121212102.75755934,123644553.32705353,0.020067720253640176,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2039,biomass,Total,atlantic,121209271.53124943,123659768.26229596,0.0202170733318429,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2040,biomass,Total,atlantic,121206578.20454887,123671425.72771932,0.020335922024056867,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2041,biomass,Total,atlantic,121204126.452727,123680368.46708107,0.02043034413782825,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2042,biomass,Total,atlantic,121201961.00567201,123687241.08480734,0.02050527944031386,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2043,biomass,Total,atlantic,121200090.16245586,123692536.21347073,0.020564721096114787,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2044,biomass,Total,atlantic,121198500.87565142,123696630.04286543,0.020611881740823384,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2045,biomass,Total,atlantic,121197168.67217967,123699809.6259191,0.02064933513841983,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2046,biomass,Total,atlantic,121196064.02009629,123702293.84023377,0.020679135419133018,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2047,biomass,Total,atlantic,121195156.27709186,123704249.46253256,0.020702916374843353,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2048,biomass,Total,atlantic,121194416.01674384,123705803.48369211,0.020721973416673797,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2049,biomass,Total,atlantic,121193816.28602692,123707052.53529483,0.020737330717736216,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2050,biomass,Total,atlantic,121193333.17535904,123708070.09924287,0.020749795867443972,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2051,biomass,Total,atlantic,121192945.96087286,123708912.0175045,0.020760004113143014,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2052,biomass,Total,atlantic,121192636.99334212,123709620.69963329,0.020768453997988698,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
2053,biomass,Total,atlantic,121192391.44886984,123710228.33352025,0.02077553594371199,Effective,Fuel subsidies,"Reference: All fuel 
subsidies (effective $)"
