Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2020,biomass,Total,atlantic,116441600.4331289,116441600.4331289,0,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2021,biomass,Total,atlantic,117873629.10458377,117922319.94613764,4.1307663065727576e-4,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2022,biomass,Total,atlantic,118904437.51887377,119028243.52617618,0.0010412227658262675,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2023,biomass,Total,atlantic,119638257.27779822,119848418.56740229,0.0017566395096852378,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2024,biomass,Total,atlantic,120155068.67846416,120453077.75739545,0.002480203974821582,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2025,biomass,Total,atlantic,120515044.8939693,120896570.58373646,0.0031657930352416846,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2026,biomass,Total,atlantic,120762781.649923,121220366.02882688,0.0037891175795400577,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2027,biomass,Total,atlantic,120930938.19713701,121455769.119528,0.004339922688232379,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2028,biomass,Total,atlantic,121043196.38085935,121626217.6246603,0.004816637871710621,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2029,biomass,Total,atlantic,121116579.57263893,121749144.31318745,0.005222775798165142,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2030,biomass,Total,atlantic,121163225.95489696,121837445.81552881,0.005564558514502015,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2031,biomass,Total,atlantic,121191721.30228908,121900619.28955768,0.005849392843430198,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2032,biomass,Total,atlantic,121208088.00657366,121945630.10968564,0.006084924820132317,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2033,biomass,Total,atlantic,121216511.83589882,121977567.62453035,0.006278482832947999,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2034,biomass,Total,atlantic,121219871.73623931,122000137.00622979,0.006436776898166026,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2035,biomass,Total,atlantic,121220123.41709962,122016025.98803085,0.006565762750402826,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2036,biomass,Total,atlantic,121218575.34540884,122027177.01445271,0.0066706085823874895,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2037,biomass,Total,atlantic,121216086.13051592,122034988.39378771,0.006755722688406755,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2038,biomass,Total,atlantic,121213204.82400233,122040462.45580027,0.006824814449870301,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2039,biomass,Total,atlantic,121210269.9925802,122044314.32913198,0.0068809708666008745,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2040,biomass,Total,atlantic,121207479.17413479,122047051.56440811,0.006926737491727979,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2041,biomass,Total,atlantic,121204937.1709694,122049032.24365808,0.0069641971060800875,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2042,biomass,Total,atlantic,121202689.3062346,122050507.26100971,0.006995042433695394,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2043,biomass,Total,atlantic,121200744.0618768,122051650.98978285,0.0070206411230580934,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2044,biomass,Total,atlantic,121199088.26989491,122052583.45185322,0.007042092429422224,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2045,biomass,Total,atlantic,121197697.12267542,122053386.28627741,0.007060275763621748,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2046,biomass,Total,atlantic,121196540.61238112,122054114.20614505,0.007075891683300448,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2047,biomass,Total,atlantic,121195587.53665192,122054803.18242751,0.007089496104928265,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2048,biomass,Total,atlantic,121194807.86859423,122055476.26111019,0.007101528585689407,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2049,biomass,Total,atlantic,121194174.04665166,122056147.67492758,0.00711233551494079,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2050,biomass,Total,atlantic,121193661.56766857,122056825.73095553,0.007122188999999854,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2051,biomass,Total,atlantic,121193249.14470516,122057514.82326192,0.007131302153016947,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2052,biomass,Total,atlantic,121192918.60567842,122058216.82320622,0.007139841399010988,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2053,biomass,Total,atlantic,121192654.64933646,122058932.02947204,0.0071479363385685505,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2054,biomass,Total,atlantic,121192444.53393683,122059659.80859686,0.007155687617285371,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2055,biomass,Total,atlantic,121192277.74589486,122060399.0195153,0.0071631731803955415,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2056,biomass,Total,atlantic,121192145.67671797,122061148.28867933,0.007170453226230051,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2057,biomass,Total,atlantic,121192041.32397932,122061906.18288155,0.0071775741162478255,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2058,biomass,Total,atlantic,121191959.02393392,122062671.31294157,0.00718457145193679,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2059,biomass,Total,atlantic,121191894.21825045,122063442.3914226,0.007191472489097364,TN/RL/GEN/199,CAP - Optional criteria,OFOC
2060,biomass,Total,atlantic,121191843.25424072,122064218.26042716,0.007198298027007809,TN/RL/GEN/199,CAP - Optional criteria,OFOC
